current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
3,1,1,1,True,aquarium_fish,aquarium_fish,1,14,6.5946393,1.4266605,9,7,2,5,8,0.18061107,0.16056581,0.20858583,0.1731925,0.19613315,0.20635176,0.17264134,0.21398017,0.19779857,0.24057986
3,1,3,3,True,bear,bear,3,4,6.182258,2.5232043,4,7,2,5,8,0.27995813,0.26320824,0.40590978,0.2758748,0.41768983,0.36222863,0.27311224,0.4164915,0.33922234,0.16959006
3,1,4,4,True,beaver,beaver,4,27,6.9498887,1.157599,4,7,2,5,8,0.061949052,0.06521384,0.14321002,0.061020374,0.1539388,0.104128666,0.059126675,0.15161493,0.092788145,0.014398437
3,1,8,8,True,bicycle,bicycle,8,12,7.417414,1.5102981,8,5,0,3,6,0.2103864,0.19891259,0.20397496,0.2097352,0.19594066,0.21619788,0.20897198,0.20286635,0.22031148,0.13544297
3,1,7,24,False,cockroach,beetle,24,7,6.949037,6.5533395,6,3,0,5,8,0.27429765,0.18711594,0.14820057,0.2745812,0.1294735,0.26994246,0.2795539,0.1493338,0.24991877,0.16736268
3,1,7,7,True,beetle,beetle,7,26,6.7344193,3.2374187,8,0,5,3,1,0.2488071,0.23696049,0.2308419,0.24024303,0.19610226,0.24277553,0.23554079,0.21975197,0.25040025,0.19811474
3,1,0,0,True,apple,apple,0,16,8.33156,1.6262779,6,0,3,1,8,0.08390927,0.08168613,0.054102987,0.083831206,0.047605462,0.0709652,0.084516905,0.05271672,0.0789415,0.053676806
3,1,1,1,True,aquarium_fish,aquarium_fish,1,14,8.001441,1.906556,1,2,8,7,0,0.31824225,0.34403157,0.34124893,0.31162828,0.3168494,0.31258237,0.30465156,0.3280924,0.33885217,0.21812148
3,1,6,6,True,bee,bee,6,14,6.8628373,3.0502198,5,9,7,8,2,0.15880004,0.119878426,0.16096434,0.1540198,0.15212679,0.18525976,0.15574278,0.1682948,0.16807759,0.16938075
3,1,6,6,True,bee,bee,6,26,5.443311,1.7960348,0,6,3,8,5,0.17923188,0.16322716,0.13449287,0.1749416,0.11629181,0.16575505,0.1766326,0.13688809,0.1727723,0.12164278
3,1,7,7,True,beetle,beetle,7,26,5.115965,1.5548166,5,9,8,0,6,0.1778239,0.11341795,0.14699051,0.17366645,0.1377266,0.20499688,0.17735915,0.15635088,0.17849916,0.18848489
3,1,6,6,True,bee,bee,6,11,9.16788,0.9432638,9,5,0,8,6,0.1292283,0.10520743,0.1039915,0.12586835,0.089061014,0.12983757,0.12654185,0.1040352,0.12669653,0.13441923
3,1,9,9,True,bottle,bottle,9,16,7.350025,2.262679,1,3,6,0,8,0.09226295,0.116435595,0.05514114,0.09405695,0.05144051,0.060551763,0.0938465,0.04904476,0.08593391,0.03954443
3,1,1,14,False,butterfly,aquarium_fish,14,26,3.58629,2.292369,9,7,2,4,5,0.08564984,0.079025894,0.1258329,0.080784574,0.116856575,0.10889925,0.07917821,0.13143855,0.101422034,0.17531659
3,1,2,2,True,baby,baby,2,11,8.739546,7.5596476,9,1,8,0,3,0.1414942,0.15263513,0.13676673,0.14127427,0.12450434,0.13137792,0.13750395,0.12809533,0.14582908,0.17878018
3,1,8,8,True,bicycle,bicycle,8,22,7.778113,1.5595851,9,5,8,2,4,0.23707385,0.22011127,0.24517591,0.23647574,0.24491575,0.25644562,0.23573804,0.24388982,0.25436154,0.2743755
3,1,2,2,True,baby,baby,2,11,8.544527,6.750576,3,0,8,6,1,0.28365523,0.27523828,0.23947474,0.28379217,0.21886481,0.2673405,0.2804559,0.22764221,0.28354302,0.24442932
3,1,9,9,True,bottle,bottle,9,28,4.270661,1.4315351,1,6,3,0,8,0.29969022,0.32061958,0.16519338,0.30409375,0.14872472,0.22369637,0.30624855,0.15363078,0.27436355,0.15674938
3,1,6,6,True,bee,bee,6,14,7.4246387,2.7401657,8,1,0,2,3,0.20688266,0.21069622,0.205083,0.20044868,0.17758527,0.19977756,0.19670749,0.1994799,0.21267058,0.18818383
3,1,3,3,True,bear,bear,3,23,4.858014,1.7593495,1,8,2,0,3,0.284434,0.33352196,0.29163566,0.2838464,0.2813396,0.2585906,0.27606916,0.27102244,0.3003235,0.13515788
3,1,2,2,True,baby,baby,2,11,6.944975,6.76216,9,5,8,7,2,0.12440465,0.1049545,0.1298254,0.12322089,0.124641076,0.13984026,0.122262366,0.13023739,0.13252275,0.15802115
3,1,9,9,True,bottle,bottle,9,16,6.1852612,3.8831081,1,8,2,3,0,0.19094695,0.20962398,0.19269861,0.19095968,0.18849805,0.18266527,0.18820432,0.18429781,0.20252258,0.1267278
3,1,2,11,False,boy,baby,11,2,7.778113,7.3370743,2,7,4,9,8,0.11575697,0.12207466,0.15097909,0.11329828,0.14535643,0.12993693,0.110255726,0.14643666,0.13242541,0.14362706
3,1,0,0,True,apple,apple,0,26,8.573187,2.2230663,9,0,6,3,8,0.104951926,0.093857504,0.08080341,0.10263246,0.0700887,0.09924334,0.10309538,0.081208825,0.10194361,0.108765095
3,1,9,9,True,bottle,bottle,9,16,5.050929,2.4361365,6,3,0,1,8,0.22480272,0.22382233,0.1712893,0.22498873,0.15737005,0.20039782,0.22547726,0.16792767,0.22007653,0.13737708
3,1,1,1,True,aquarium_fish,aquarium_fish,1,29,5.4869246,2.3544095,7,2,4,9,5,0.18395819,0.16697614,0.28880784,0.17497209,0.27718383,0.24535128,0.1703049,0.29616728,0.22451791,0.26217493
3,1,0,0,True,apple,apple,0,10,7.4783707,2.0887911,6,3,0,8,1,0.056314427,0.04415,0.007660318,0.05728362,0.0028066272,0.04021955,0.059569433,0.00851315,0.044394467,0.027501382
3,1,3,3,True,bear,bear,3,21,5.9551744,1.2271078,4,7,2,5,8,0.18035984,0.15335621,0.31088045,0.17653008,0.32417408,0.26858485,0.17351304,0.3213172,0.23423558,0.12932108
3,1,8,8,True,bicycle,bicycle,8,29,7.8227596,1.0704021,9,2,8,7,5,0.1371398,0.13616164,0.14793682,0.13534005,0.1410234,0.14376716,0.13381559,0.14560668,0.14742945,0.19313674
3,1,6,6,True,bee,bee,6,29,7.526493,0.7304911,9,5,7,8,2,0.07226613,0.048361026,0.07657768,0.06920502,0.07287637,0.08997608,0.0707933,0.08278297,0.07736825,0.110616274
3,1,9,9,True,bottle,bottle,9,16,7.0540724,5.5248566,1,6,3,0,8,0.28847057,0.29764086,0.20666526,0.28994614,0.19573233,0.24676025,0.2917323,0.20041147,0.27964893,0.13535525
3,1,2,11,False,boy,baby,11,2,6.288171,5.5458617,8,5,0,3,2,0.34459627,0.32940856,0.34230372,0.34279472,0.33272547,0.35806316,0.3422716,0.34071964,0.36422044,0.21937478
3,1,3,3,True,bear,bear,3,21,6.800931,2.5392988,7,4,2,5,8,0.16431236,0.14016171,0.28026962,0.16022372,0.2892052,0.24237798,0.15892377,0.29546767,0.21240453,0.16343033
3,1,7,7,True,beetle,beetle,7,24,7.891284,2.6188977,5,6,0,3,9,0.1983685,0.13258556,0.13561916,0.19774294,0.12609227,0.21231188,0.20107922,0.1389061,0.19102818,0.19689508
3,1,7,7,True,beetle,beetle,7,26,7.4204936,2.5678778,9,5,7,2,8,0.06069432,0.030250914,0.0688876,0.05510049,0.056931417,0.08199601,0.055775695,0.07604056,0.06475272,0.13591291
3,1,1,1,True,aquarium_fish,aquarium_fish,1,29,8.264402,1.4156153,5,9,7,2,4,0.16985968,0.13894366,0.19685386,0.16443533,0.19018684,0.20403935,0.16417153,0.20203283,0.18730897,0.20351335
3,1,8,8,True,bicycle,bicycle,8,15,4.3455853,1.8418201,4,7,2,5,8,0.20773329,0.20415491,0.3236531,0.20256734,0.33521196,0.27458668,0.198351,0.32472017,0.25807014,0.16136257
3,1,4,27,False,crocodile,beaver,27,4,4.30622,3.6318977,4,7,2,5,8,0.13883552,0.13065104,0.30561045,0.13152543,0.317072,0.23183298,0.12652816,0.31678683,0.20057078,0.14411536
3,1,1,1,True,aquarium_fish,aquarium_fish,1,14,5.213232,2.391789,1,8,0,3,2,0.18888298,0.21301936,0.18392155,0.18620758,0.16808377,0.17095922,0.18194577,0.17358515,0.19501987,0.096677974
3,1,1,1,True,aquarium_fish,aquarium_fish,1,26,9.069942,2.6006312,9,5,7,8,2,0.27429155,0.23777166,0.29110992,0.2676754,0.27761096,0.30689427,0.26699334,0.29536334,0.29398087,0.32056463
3,1,9,9,True,bottle,bottle,9,28,3.975865,0.9083887,1,8,6,3,0,0.38933983,0.4021864,0.32677492,0.38959727,0.31425893,0.35688585,0.39063498,0.32189196,0.39268982,0.2579498
3,1,9,9,True,bottle,bottle,9,16,6.2677536,3.5594544,1,6,3,0,8,0.2939897,0.31274238,0.20818505,0.29541612,0.19524139,0.24309035,0.2969479,0.20179582,0.283206,0.18074359
3,1,0,0,True,apple,apple,0,22,8.092322,1.6414524,6,3,0,1,9,0.04854893,0.041901227,-0.0074208872,0.049831748,-0.012391311,0.025152473,0.05253828,-0.006429204,0.033791367,0.035513468
3,1,5,5,True,bed,bed,5,20,6.7936597,2.7425952,6,3,0,5,8,0.22491209,0.15078658,0.101148084,0.23075348,0.095093675,0.21471815,0.23524141,0.09945801,0.20148721,0.07504446
3,1,2,11,False,boy,baby,11,2,4.7308607,3.786037,5,8,2,4,7,0.14359985,0.12232815,0.15012453,0.1439399,0.1460019,0.1615199,0.14174467,0.1450318,0.15397395,0.10278556
3,1,2,2,True,baby,baby,2,11,8.640475,7.7853303,2,7,4,1,8,0.14999245,0.16414757,0.1755577,0.14705494,0.16437209,0.15313303,0.14214234,0.166555,0.16381212,0.14152548
3,1,3,3,True,bear,bear,3,21,6.050128,4.8576565,4,7,2,5,8,0.23764235,0.21476912,0.39362386,0.23389152,0.41215098,0.33943492,0.23159991,0.41084558,0.30493313,0.21448027
3,1,5,5,True,bed,bed,5,25,6.8090177,2.1398277,6,5,3,0,8,0.2570459,0.19117689,0.17358801,0.26054746,0.1676764,0.26234955,0.26352936,0.17115766,0.24785908,0.15031242
3,1,5,5,True,bed,bed,5,25,5.921373,2.4000115,6,3,0,8,5,0.35159937,0.31206056,0.22989793,0.354801,0.21301503,0.3196168,0.35658988,0.22027507,0.33333018,0.21266434
3,1,7,7,True,beetle,beetle,7,24,7.6407347,2.8593524,2,5,7,8,9,0.233416,0.21236284,0.26155794,0.22244708,0.22302781,0.25394145,0.21478766,0.2495239,0.24710943,0.23917393
