current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
6,1,8,8,True,bicycle,bicycle,8,48,8.284321,2.8126268,1,6,0,3,9,0.20985404,0.20998143,0.13195875,0.20980978,0.1302922,0.1307319,0.20991607,0.13131915,0.16689429,0.20130767
6,1,2,57,False,pear,baby,57,44,6.8559966,2.5815957,3,1,6,0,9,0.20587051,0.20676827,0.07008964,0.20700295,0.069753736,0.06944506,0.20602548,0.07019006,0.14732653,0.17055844
6,1,7,26,False,crab,beetle,26,45,6.2759013,4.2527547,1,6,0,3,9,0.19240907,0.19242214,0.15332618,0.19215973,0.15209763,0.15186003,0.19242097,0.1533444,0.17613553,0.18670295
6,1,5,5,True,bed,bed,5,2,3.7182992,2.5781448,9,1,3,6,0,0.1458411,0.14640698,0.05909211,0.14605239,0.05831158,0.058376446,0.1459264,0.0579872,0.07178323,0.15431373
6,1,9,9,True,bottle,bottle,9,40,6.568025,2.5770178,9,1,3,6,0,0.17251594,0.17293276,0.099506095,0.17287807,0.09866963,0.098516874,0.1726268,0.09905949,0.11625897,0.17595395
6,1,7,6,False,bee,beetle,6,7,4.411586,4.0211034,9,1,6,0,3,0.1803874,0.18072347,0.13500465,0.18006945,0.13374484,0.13387764,0.1804268,0.13435559,0.13860092,0.19155917
6,1,7,24,False,cockroach,beetle,24,7,6.985297,6.9531116,0,6,1,3,9,0.1963382,0.19599295,0.16248508,0.19566977,0.16084574,0.16111904,0.19631925,0.16253792,0.18015876,0.19404015
6,1,0,0,True,apple,apple,0,57,8.355648,3.1604202,3,1,6,0,8,0.07800123,0.07848428,0.007347731,0.0786964,0.007543519,0.007649129,0.0780731,0.0072583463,0.06890932,0.041683003
6,1,6,6,True,bee,bee,6,54,9.15714,2.2508426,8,0,6,3,1,0.14852288,0.14788923,0.11438219,0.14818525,0.11292938,0.113442,0.14838175,0.114534765,0.15665965,0.12428471
6,1,3,3,True,bear,bear,3,43,5.5683246,4.7660894,0,9,3,6,1,0.17636976,0.17610192,0.12671524,0.17623645,0.12561743,0.12580542,0.17621894,0.1267435,0.14222385,0.17635591
6,1,6,6,True,bee,bee,6,54,7.881945,2.814986,3,1,0,6,8,0.11748053,0.117589064,0.060657196,0.11774648,0.059964187,0.060095772,0.11746744,0.060650762,0.11739939,0.084076114
6,1,3,3,True,bear,bear,3,55,5.0773773,3.267397,9,0,6,3,1,0.22495434,0.2245239,0.13880682,0.2245769,0.13680933,0.13700281,0.2248348,0.13915266,0.15441994,0.2320923
6,1,2,2,True,baby,baby,2,11,6.541514,6.341889,2,5,4,7,8,0.16128768,0.16073729,0.20247899,0.16050239,0.20201106,0.20230344,0.16127025,0.20183326,0.1903191,0.16986698
6,1,8,8,True,bicycle,bicycle,8,48,6.7543235,4.7951493,7,5,2,4,8,0.07630607,0.075829685,0.13381964,0.07583754,0.13379748,0.13386875,0.07626733,0.13391313,0.12838766,0.073923305
6,1,2,35,False,girl,baby,35,11,3.5274863,3.0872211,7,2,5,4,8,0.18197265,0.18026349,0.29175696,0.18041004,0.29059014,0.2912792,0.18169512,0.29256648,0.25263608,0.20066486
6,1,5,5,True,bed,bed,5,25,5.650991,2.762131,1,6,3,0,9,0.24294591,0.24321234,0.20157553,0.24294794,0.20102794,0.20167634,0.24298577,0.20020592,0.22435784,0.24031365
6,1,9,9,True,bottle,bottle,9,16,5.0453267,3.8074272,9,1,6,0,3,0.40502355,0.40556657,0.3244232,0.40488684,0.32292947,0.322798,0.4050887,0.32328767,0.33955914,0.42015573
6,1,7,7,True,beetle,beetle,7,24,7.5621085,3.6033614,9,0,6,3,1,0.13124044,0.13047418,0.06490727,0.13071893,0.06262542,0.06289189,0.13119023,0.06560763,0.06993181,0.1410132
6,1,5,5,True,bed,bed,5,25,6.8912725,5.4401107,9,1,3,6,0,0.14954701,0.14997064,0.0688293,0.14983812,0.06814811,0.06806054,0.14965752,0.06803203,0.088696025,0.15113892
6,1,2,11,False,boy,baby,11,2,8.387284,7.9749956,9,0,6,1,3,0.19558989,0.19511764,0.16424797,0.19471857,0.16244136,0.1630517,0.19553849,0.16335493,0.16790017,0.20390148
6,1,6,6,True,bee,bee,6,14,5.954797,4.5148396,8,0,6,1,3,0.10232076,0.102124244,0.08866006,0.101870015,0.08753437,0.08760064,0.10223887,0.088783585,0.10557189,0.094050735
6,1,0,0,True,apple,apple,0,57,8.036364,2.655031,3,1,0,6,8,0.2758057,0.27600655,0.14253713,0.27628615,0.14119732,0.14157903,0.27579808,0.14266734,0.24039236,0.2266178
6,1,8,8,True,bicycle,bicycle,8,48,7.9479356,2.7746632,7,2,5,4,8,0.09437904,0.09294868,0.21650049,0.092956364,0.21563864,0.2159622,0.09425383,0.2170167,0.18748753,0.10075709
6,1,4,4,True,beaver,beaver,4,55,8.127327,6.3957586,7,2,5,4,9,0.15217452,0.15050256,0.18796873,0.15038331,0.18519849,0.18565024,0.15183426,0.1897366,0.1624024,0.17003216
6,1,0,0,True,apple,apple,0,57,7.4434915,3.5162678,3,6,0,1,8,0.116551675,0.116456136,0.06085305,0.11667107,0.059871633,0.060112137,0.11657317,0.06070908,0.10023755,0.09705076
6,1,3,3,True,bear,bear,3,21,6.471183,2.7420223,7,2,5,4,8,0.12846473,0.12732753,0.18218376,0.12717018,0.18045984,0.1809632,0.12822746,0.18288644,0.16253275,0.13858932
6,1,2,11,False,boy,baby,11,2,5.56277,5.2587667,9,0,6,3,1,0.2810372,0.2804521,0.21161826,0.28050634,0.20941861,0.21058688,0.28091606,0.21081445,0.22998588,0.2864127
6,1,8,40,False,lamp,bicycle,40,8,4.166644,3.4562118,9,6,1,3,0,0.14943238,0.14948705,0.040215563,0.14947855,0.03838137,0.03823075,0.14953317,0.03945608,0.042598777,0.16962461
6,1,6,18,False,caterpillar,bee,18,14,3.3073642,2.307104,8,7,2,9,5,0.19253993,0.19062655,0.19634546,0.1910165,0.19255878,0.19334397,0.19222063,0.19733474,0.19926442,0.19507223
6,1,2,2,True,baby,baby,2,35,6.2492423,4.916285,0,1,3,6,8,0.07770964,0.07770893,0.058741,0.07770467,0.058743343,0.058974348,0.077686444,0.058203157,0.07218212,0.07205628
6,1,8,8,True,bicycle,bicycle,8,48,7.62216,5.7089963,4,5,2,7,8,0.0911508,0.0906893,0.15266494,0.09060249,0.15306786,0.15299733,0.0911195,0.15248244,0.14031485,0.09445153
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,6.5099573,2.884706,9,1,6,3,0,0.32566562,0.3265513,0.19200067,0.3258276,0.19010462,0.18974769,0.3258939,0.19090386,0.22523351,0.33163297
6,1,2,2,True,baby,baby,2,11,7.1299706,5.7654047,9,1,0,6,3,0.16115834,0.16116418,0.1250859,0.16110028,0.124554776,0.12494764,0.16113833,0.12469755,0.1327694,0.16553439
6,1,9,9,True,bottle,bottle,9,23,2.8855295,2.8366334,7,2,4,5,8,0.26046753,0.2596765,0.34798253,0.25932243,0.34711033,0.34664935,0.26036254,0.3481704,0.30758888,0.28772223
6,1,7,7,True,beetle,beetle,7,6,3.3280804,2.241154,8,0,6,3,1,0.09628938,0.09593632,0.08565428,0.09624325,0.08522494,0.085098445,0.09624909,0.085919246,0.11288147,0.07845631
6,1,9,9,True,bottle,bottle,9,16,6.252944,4.0021243,6,0,3,1,9,0.11628121,0.11595796,0.049891315,0.11614099,0.04787849,0.048255034,0.11634177,0.04957855,0.07125048,0.112789914
6,1,3,3,True,bear,bear,3,55,5.942879,2.795112,9,0,6,3,1,0.24609157,0.24515001,0.20383959,0.24535064,0.20166819,0.20186126,0.246015,0.20449588,0.18148808,0.2774321
6,1,1,1,True,aquarium_fish,aquarium_fish,1,45,7.123369,1.7537245,0,6,3,1,9,0.088587254,0.088196844,0.06307961,0.08832136,0.06207975,0.06243033,0.08846407,0.06330874,0.07384558,0.08622344
6,1,4,4,True,beaver,beaver,4,55,7.8304296,6.4302535,7,2,5,4,9,0.2004222,0.19807738,0.23893619,0.19815403,0.23522083,0.2359549,0.1999298,0.24055248,0.20893258,0.22292405
6,1,0,0,True,apple,apple,0,57,7.9524684,4.306651,3,0,6,1,8,0.16093068,0.16066206,0.0738356,0.16112928,0.072571866,0.07312122,0.16084173,0.07427701,0.15897022,0.11039526
6,1,0,0,True,apple,apple,0,57,7.9124923,4.929513,3,6,0,1,9,0.25246912,0.2524368,0.067689516,0.25313452,0.06543796,0.06594474,0.25257155,0.06778834,0.14584999,0.22524285
6,1,3,3,True,bear,bear,3,43,5.210201,2.2515855,1,3,6,0,9,0.16115089,0.16141737,0.07809066,0.16125253,0.077163205,0.07728484,0.16119865,0.07805668,0.102989994,0.15917858
6,1,8,8,True,bicycle,bicycle,8,48,8.286391,2.9635322,8,2,5,4,7,0.20209631,0.20175274,0.21596014,0.20172985,0.215884,0.21592738,0.20210586,0.21492116,0.22336711,0.2011539
6,1,7,7,True,beetle,beetle,7,24,4.1269274,3.208105,9,1,3,6,0,0.18454584,0.18536663,0.08265889,0.18533884,0.082446635,0.08203691,0.18472083,0.08274156,0.10261012,0.19045593
6,1,0,0,True,apple,apple,0,57,7.594664,5.9824014,3,1,6,0,8,0.13096747,0.13136785,0.018746937,0.13162798,0.017905364,0.01807161,0.1310335,0.018986272,0.12634741,0.0654978
6,1,5,5,True,bed,bed,5,25,6.7883115,4.4486485,9,1,3,6,0,0.17477474,0.17520268,0.10234652,0.17498982,0.10149254,0.10184673,0.17489621,0.1013804,0.112419896,0.1844131
6,1,1,1,True,aquarium_fish,aquarium_fish,1,29,4.689085,4.4131823,9,0,6,1,3,0.123473436,0.122838005,0.1172992,0.122553065,0.115263455,0.115558,0.12337681,0.117567375,0.115964524,0.12870125
6,1,6,55,False,otter,bee,55,34,4.0455008,3.4676776,9,0,6,3,1,0.32056564,0.31956673,0.17321931,0.3202042,0.16967912,0.1696021,0.32052824,0.17419672,0.16937077,0.35521126
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,5.2282662,2.9304287,6,0,3,1,9,0.20884474,0.20866318,0.12133085,0.2088227,0.11972873,0.119704954,0.20886838,0.12146269,0.14938603,0.20580247
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.070793,1.922199,9,0,6,3,1,0.17105512,0.1700635,0.10277741,0.17048721,0.100385435,0.10064571,0.17096013,0.103222325,0.10842024,0.18184811
6,1,7,7,True,beetle,beetle,7,24,5.865887,1.7811747,8,7,2,5,4,0.13493007,0.13426939,0.14720884,0.13441691,0.14622395,0.14659442,0.13473114,0.14777355,0.16530581,0.12231431
6,1,1,1,True,aquarium_fish,aquarium_fish,1,10,8.638495,2.4205036,9,0,6,1,3,0.26659995,0.26626098,0.21565431,0.26604536,0.2138293,0.21432944,0.26649728,0.21566674,0.22514698,0.27557272
6,1,0,0,True,apple,apple,0,57,6.434996,5.023638,3,1,6,0,8,0.22904804,0.23004045,0.055561345,0.23024198,0.05457743,0.054508526,0.22926426,0.055661477,0.20501964,0.14308831
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.694752,2.8502085,0,6,9,3,1,0.19432786,0.19342433,0.15390249,0.1934815,0.15124984,0.15147297,0.19410554,0.154606,0.16969892,0.19379413
6,1,3,3,True,bear,bear,3,4,4.9187055,3.0875757,7,2,5,4,8,0.3068127,0.3047158,0.40316373,0.30453196,0.40024984,0.40078196,0.30637845,0.40440106,0.3694955,0.32662845
6,1,4,4,True,beaver,beaver,4,55,6.770218,3.6343558,9,7,2,0,6,0.11653508,0.11434513,0.11846103,0.114654765,0.114783205,0.11572577,0.11599351,0.12010938,0.10375786,0.12938835
6,1,8,8,True,bicycle,bicycle,8,48,8.456829,1.9901259,2,7,5,4,9,0.18893963,0.18846533,0.21260434,0.18812603,0.21128862,0.21170588,0.18894958,0.21225893,0.1996462,0.20198451
6,1,7,7,True,beetle,beetle,7,24,6.4565263,6.3189178,1,6,0,3,9,0.1959879,0.19626246,0.12396986,0.19596136,0.1230171,0.1229993,0.19607158,0.12351264,0.15151656,0.19227053
6,1,7,7,True,beetle,beetle,7,26,7.1680436,3.5935915,9,6,1,0,3,0.21411306,0.21418574,0.117859975,0.21406361,0.116264425,0.11545158,0.21420339,0.117899194,0.11102562,0.24166483
6,1,0,0,True,apple,apple,0,57,7.9622903,4.4364777,8,3,1,6,0,0.15967685,0.15983286,0.067249775,0.16020401,0.06638593,0.06666401,0.15971087,0.06751545,0.16992413,0.095923975
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.652733,2.405057,9,1,6,0,3,0.34955874,0.34986198,0.23853433,0.34938705,0.23644361,0.23617971,0.34960663,0.23815934,0.26372066,0.35874802
6,1,6,6,True,bee,bee,6,14,6.0207267,2.8345945,8,0,6,1,3,0.18123727,0.18037324,0.16547921,0.1803408,0.16325833,0.16422637,0.18102247,0.16556984,0.19653356,0.16456039
6,1,6,6,True,bee,bee,6,45,5.1820326,2.4602075,1,3,6,0,9,0.19071323,0.19117385,0.11057065,0.19104631,0.1095418,0.10951219,0.19083697,0.110536985,0.16273053,0.16751347
6,1,7,7,True,beetle,beetle,7,24,5.3447657,1.8228824,0,6,1,3,8,0.15631706,0.15581316,0.12725544,0.15564524,0.12506932,0.12561686,0.15617463,0.12754168,0.15130691,0.1464499
6,1,6,6,True,bee,bee,6,45,9.066568,1.9607686,6,1,3,0,8,0.12848514,0.12866266,0.098991975,0.12859431,0.09862915,0.09881346,0.12866373,0.098581396,0.12490452,0.116526835
6,1,9,9,True,bottle,bottle,9,16,7.269634,1.8540466,1,3,6,0,9,0.101132765,0.10142825,0.052598216,0.101320095,0.051607512,0.05183051,0.10128641,0.05235901,0.07617848,0.093451805
6,1,1,14,False,butterfly,aquarium_fish,14,54,3.2562752,2.9886227,8,0,6,3,1,0.17043942,0.16861236,0.1377129,0.1693442,0.13428096,0.13537456,0.1701133,0.13866681,0.173389,0.15033999
6,1,2,2,True,baby,baby,2,11,8.286204,7.214858,9,0,6,3,1,0.15994468,0.15952626,0.0972195,0.15987624,0.096221596,0.096592695,0.15991654,0.09671184,0.10690383,0.16629155
6,1,8,8,True,bicycle,bicycle,8,48,8.324393,2.88339,5,4,2,7,8,0.23053,0.2302858,0.2986288,0.22979587,0.298857,0.2992473,0.23049027,0.2975184,0.29467064,0.23195653
6,1,2,2,True,baby,baby,2,11,7.886034,6.0936236,0,6,3,1,9,0.30267823,0.30229098,0.23049624,0.3024608,0.22926174,0.229678,0.30262616,0.22951147,0.25893348,0.30065462
6,1,9,9,True,bottle,bottle,9,28,4.13462,1.4557326,1,3,6,0,9,0.26726958,0.26815706,0.14451912,0.2679493,0.14379127,0.14342551,0.26742768,0.14364003,0.19785507,0.25311005
6,1,6,6,True,bee,bee,6,14,7.289635,2.2405272,3,1,6,0,9,0.25656122,0.2567977,0.1302691,0.25693545,0.12856947,0.1287198,0.25669304,0.12966792,0.18356079,0.24206132
6,1,3,3,True,bear,bear,3,55,5.404591,2.8223505,1,3,9,6,0,0.32686147,0.32833305,0.18175732,0.32775334,0.18142736,0.1809191,0.32719827,0.1807727,0.22384171,0.32764968
6,1,2,11,False,boy,baby,11,2,6.5360723,6.4557304,8,2,5,7,4,0.13908425,0.13867392,0.15220408,0.13850093,0.15144223,0.15208012,0.13898273,0.15172522,0.15357547,0.14009379
6,1,9,9,True,bottle,bottle,9,16,5.1735215,3.4996204,8,2,5,4,7,0.20293967,0.2032143,0.21298023,0.20265706,0.21253633,0.21261409,0.20305936,0.21238947,0.21535867,0.20702767
6,1,2,11,False,boy,baby,11,2,7.4493213,6.3245625,9,0,6,3,1,0.13068163,0.13021404,0.08808008,0.13023508,0.08655024,0.08695482,0.13058902,0.088108905,0.08966402,0.13966219
6,1,0,0,True,apple,apple,0,57,8.123725,3.7656622,3,6,0,1,8,0.14650884,0.14632818,0.077007174,0.1466872,0.07597557,0.0761512,0.14655732,0.07718452,0.13661914,0.11348502
6,1,9,9,True,bottle,bottle,9,16,5.0080357,2.432424,9,1,6,0,3,0.20789596,0.20811673,0.16982526,0.20771211,0.16878235,0.16908903,0.20797922,0.16905953,0.18641795,0.20844172
6,1,1,1,True,aquarium_fish,aquarium_fish,1,50,5.2544413,3.84299,9,0,6,3,1,0.24711744,0.24491213,0.23550943,0.24530026,0.2312294,0.23263337,0.2468163,0.23642871,0.22921792,0.2604707
6,1,0,0,True,apple,apple,0,57,7.0051827,2.6976178,3,1,6,0,8,0.076373905,0.07683797,-0.0047912784,0.0771122,-0.0048232228,-0.0046638297,0.076441586,-0.004760638,0.06492464,0.034844935
6,1,3,3,True,bear,bear,3,21,6.0880175,1.7855995,7,2,5,4,8,0.2085445,0.20706032,0.30347756,0.20678683,0.3015602,0.30207497,0.20828724,0.30464748,0.27989575,0.21776704
6,1,8,8,True,bicycle,bicycle,8,48,8.280827,2.8405356,8,2,7,5,4,0.145065,0.14473028,0.14995831,0.14466882,0.14914332,0.1494236,0.14506811,0.14960553,0.15495895,0.14498852
6,1,6,6,True,bee,bee,6,45,7.710749,1.1164688,8,1,0,6,3,0.062003966,0.06201877,0.054203138,0.061830513,0.053593285,0.05401459,0.06192189,0.05406609,0.0705105,0.05227593
6,1,9,9,True,bottle,bottle,9,16,6.7275305,5.0109825,9,1,0,6,3,0.2740691,0.27422392,0.21223621,0.27370143,0.2101382,0.21077292,0.27405226,0.21139337,0.23621818,0.27450684
6,1,2,11,False,boy,baby,11,2,6.9947944,6.3422723,8,9,0,6,1,0.34807244,0.34721988,0.3370436,0.34697267,0.33501136,0.3359876,0.34787348,0.33606568,0.35086387,0.35013783
6,1,3,3,True,bear,bear,3,21,6.8716297,2.8638532,7,2,5,4,8,0.19138484,0.18901245,0.24529369,0.18907653,0.24140137,0.24273947,0.19087708,0.24650982,0.22093685,0.20680335
6,1,7,7,True,beetle,beetle,7,24,8.196324,2.8435068,1,6,0,3,9,0.15160404,0.15171975,0.115560696,0.15149629,0.114634305,0.11479067,0.15160577,0.115313426,0.13822265,0.14447951
6,1,7,7,True,beetle,beetle,7,14,7.815859,1.672879,9,0,6,3,1,0.057764728,0.056803733,0.027623344,0.057120632,0.025878225,0.026397813,0.057545334,0.027901983,0.030528607,0.06094351
6,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.463765,3.559793,0,6,3,1,9,0.19664861,0.19610207,0.13543963,0.19628203,0.1333959,0.13376208,0.19648618,0.13600954,0.17114796,0.18324332
6,1,8,48,False,motorcycle,bicycle,48,8,7.3414154,4.070805,2,7,4,5,8,0.23907153,0.23880701,0.29380757,0.23830324,0.29373255,0.29325405,0.2390648,0.29375884,0.2871753,0.24320562
6,1,4,55,False,otter,beaver,55,4,3.3527029,3.1902113,7,2,5,4,9,0.17869829,0.17596808,0.2452891,0.17590967,0.24083114,0.24173674,0.17805997,0.24693301,0.189978,0.2157443
6,1,1,1,True,aquarium_fish,aquarium_fish,1,29,5.1146817,1.9388195,9,1,6,0,3,0.22838578,0.22865683,0.13081092,0.22819816,0.12876968,0.1282075,0.22861734,0.13021629,0.15533052,0.23141162
6,1,1,1,True,aquarium_fish,aquarium_fish,1,26,8.099405,2.0678232,9,0,6,3,1,0.289937,0.28901538,0.22847362,0.28917,0.22580478,0.22660783,0.2897052,0.22876038,0.24827653,0.29245898
6,1,9,9,True,bottle,bottle,9,40,3.6268992,1.6444417,0,6,1,3,9,0.37190527,0.37174314,0.32519406,0.37119788,0.32293034,0.32379848,0.37177184,0.32443696,0.36092314,0.3637367
6,1,9,9,True,bottle,bottle,9,40,6.2322817,4.330392,1,3,6,0,9,0.28129277,0.28176716,0.16496825,0.28153208,0.16352826,0.16298316,0.2814178,0.16458863,0.20350349,0.27811602
6,1,0,0,True,apple,apple,0,57,7.8981767,2.6708548,3,1,6,0,8,0.059557248,0.060030054,-0.013673686,0.060305938,-0.013567998,-0.013429091,0.059614632,-0.01342056,0.05418965,0.017794251
6,1,5,5,True,bed,bed,5,20,6.972364,2.4133573,1,3,6,0,8,0.14821148,0.14842202,0.109337315,0.14824931,0.10897935,0.1094353,0.14824393,0.10869772,0.13967447,0.1349405
6,1,2,11,False,boy,baby,11,5,4.194909,3.6869442,8,9,0,6,3,0.1417467,0.14107415,0.13870345,0.14111355,0.13745256,0.13785146,0.1416893,0.13849498,0.14299999,0.14281611
6,1,2,2,True,baby,baby,2,11,7.4053164,6.4347997,9,0,6,3,1,0.17605986,0.17552,0.10145774,0.17565857,0.09976695,0.10008392,0.17603576,0.10107696,0.111409284,0.18464774
6,1,3,3,True,bear,bear,3,21,6.5554557,3.1837113,7,2,5,4,8,0.2497338,0.24732757,0.43635666,0.24718075,0.43444633,0.43483448,0.24937013,0.43768966,0.36710048,0.28223124
6,1,5,5,True,bed,bed,5,25,6.6333117,1.8126445,8,5,2,4,7,0.19494483,0.19484763,0.20770521,0.19445813,0.20711887,0.20802267,0.19486555,0.2066268,0.21899953,0.19109464
6,1,5,5,True,bed,bed,5,25,5.9085226,2.433618,9,0,6,1,3,0.28315687,0.2830649,0.24743219,0.28274724,0.2462286,0.24703614,0.28311536,0.24608497,0.25620794,0.29230455
6,1,7,7,True,beetle,beetle,7,24,8.8527355,4.2378716,9,6,0,3,1,0.24917646,0.24877185,0.15515935,0.24898289,0.15317717,0.15305784,0.24922182,0.15513998,0.15252128,0.27359352
