current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
10,1,2,98,False,woman,baby,98,2,4.6192546,4.2162404,1,6,3,0,9,0.16668987,0.169443,0.09280552,0.16725,0.094168484,0.09687008,0.16871502,0.09103126,0.059267532,0.16290675
10,1,7,26,False,crab,beetle,26,79,5.396838,4.824957,9,0,3,6,1,0.19039488,0.18473268,0.1738342,0.18833217,0.17843486,0.18144418,0.18627904,0.16906603,0.14829017,0.19270414
10,1,5,65,False,rabbit,bed,65,5,3.9253457,3.0483172,1,6,3,0,9,0.15363969,0.15562925,0.091629006,0.15377058,0.092741534,0.09497938,0.15491407,0.089802206,0.061349683,0.15095097
10,1,9,9,True,bottle,bottle,9,40,5.58496,2.1807573,1,6,3,0,9,0.18105617,0.18757527,0.10505636,0.18183681,0.10241398,0.10130832,0.18521617,0.10467074,0.09977481,0.17084542
10,1,7,7,True,beetle,beetle,7,6,4.4389596,4.228855,0,3,9,6,1,0.18814558,0.1845243,0.1480192,0.18731065,0.15324026,0.157364,0.18547569,0.14590499,0.1306954,0.1860224
10,1,7,24,False,cockroach,beetle,24,7,6.094397,5.7641315,9,0,3,5,6,0.19708732,0.18961126,0.18365683,0.19558346,0.19103494,0.19552992,0.1918086,0.18076974,0.15698844,0.20067059
10,1,0,0,True,apple,apple,0,57,8.391871,3.0572524,1,3,6,0,9,0.059428647,0.060446262,0.020257011,0.059836447,0.022071945,0.022736479,0.05979355,0.019716544,0.006496912,0.056069743
10,1,6,6,True,bee,bee,6,92,9.392921,2.5242512,3,0,6,1,9,0.13777964,0.1374782,0.122252546,0.13780554,0.122829296,0.12229936,0.13759582,0.12197092,0.12429872,0.1352551
10,1,3,3,True,bear,bear,3,43,6.1662884,5.660014,1,9,6,3,0,0.1607645,0.16482145,0.14866462,0.16108604,0.14471838,0.1420325,0.16324362,0.15013255,0.13027915,0.163766
10,1,6,6,True,bee,bee,6,92,8.289081,3.0676284,1,9,6,0,3,0.08854663,0.08934135,0.07150145,0.08842141,0.07128029,0.070472784,0.08884703,0.07069762,0.057364196,0.08896119
10,1,3,3,True,bear,bear,3,42,5.3370223,2.9497082,2,7,4,5,9,0.20851867,0.20874518,0.28754404,0.20694624,0.2809723,0.27465934,0.20802021,0.28699014,0.13621557,0.25407335
10,1,2,11,False,boy,baby,11,2,6.3728757,5.89291,8,7,2,4,5,0.17614363,0.1762143,0.18955722,0.17579669,0.18719132,0.1847118,0.17614213,0.19056368,0.2168979,0.17278127
10,1,8,48,False,motorcycle,bicycle,48,8,6.467067,6.275488,8,7,2,4,5,0.08682907,0.08844355,0.113710545,0.08734049,0.11067668,0.10708304,0.08777768,0.11689013,0.16907528,0.07994688
10,1,2,35,False,girl,baby,35,11,3.097324,2.8544152,8,7,2,4,5,0.19984417,0.20504445,0.2914726,0.19978118,0.27909842,0.26815903,0.2028135,0.2967259,0.32135946,0.20900415
10,1,5,5,True,bed,bed,5,25,5.4393716,2.6864603,1,6,3,0,9,0.28716838,0.28968117,0.18753976,0.2881492,0.19093652,0.19241825,0.28856567,0.1879091,0.19545206,0.2707736
10,1,9,9,True,bottle,bottle,9,16,4.3908987,3.6684203,1,3,0,6,9,0.4346021,0.43543124,0.33159626,0.43526405,0.3369398,0.3395541,0.434598,0.33098477,0.30545965,0.42569944
10,1,7,7,True,beetle,beetle,7,24,7.110873,3.5485806,5,9,4,2,7,0.123761974,0.115680546,0.13424687,0.12075327,0.1385298,0.14317702,0.11843673,0.12771063,0.060969923,0.13975224
10,1,5,5,True,bed,bed,5,84,4.727764,4.672453,1,6,3,0,9,0.17692012,0.18406335,0.08279601,0.1778056,0.081265576,0.08073493,0.18125601,0.082149625,0.06320044,0.1669431
10,1,2,11,False,boy,baby,11,35,8.361559,7.9504933,1,6,3,0,9,0.23687533,0.24439386,0.1777695,0.23769398,0.17259216,0.16866218,0.24142219,0.17941816,0.18248673,0.22734869
10,1,6,82,False,sunflower,bee,82,6,6.7968726,5.8408465,7,2,4,5,9,0.092350274,0.09360089,0.10886739,0.092169486,0.10572292,0.10349171,0.09312492,0.10931475,0.08343448,0.10082845
10,1,0,0,True,apple,apple,0,57,8.50087,3.2398665,3,0,6,1,9,0.2452052,0.24405739,0.17514355,0.24531385,0.18014386,0.18313664,0.24424545,0.17325193,0.13483652,0.24306889
10,1,8,8,True,bicycle,bicycle,8,48,8.049092,2.9295278,8,7,2,4,5,0.10302825,0.10284951,0.18831801,0.102558084,0.18279462,0.17695507,0.1026461,0.19165985,0.25173396,0.1036328
10,1,4,4,True,beaver,beaver,4,55,7.7278504,6.355176,2,4,7,5,8,0.12426167,0.11554439,0.25658056,0.12116287,0.25520092,0.2526343,0.11806413,0.25352222,0.18348171,0.16083269
10,1,0,0,True,apple,apple,0,57,7.771222,4.1037493,1,6,3,0,9,0.09604499,0.09827657,0.05669163,0.09613739,0.05630961,0.05593757,0.097200446,0.056148104,0.06660852,0.087633714
10,1,3,3,True,bear,bear,3,21,6.690327,3.324516,8,7,2,4,5,0.13479808,0.13852522,0.18534714,0.13492635,0.1778386,0.1710717,0.13697734,0.18882689,0.19966912,0.14027965
10,1,2,11,False,boy,baby,11,35,5.773327,5.757785,1,6,3,0,9,0.3211089,0.32447866,0.24928531,0.32115802,0.24866575,0.24756573,0.32293475,0.24825236,0.22320142,0.31570244
10,1,8,8,True,bicycle,bicycle,8,78,5.0793266,3.5700593,1,6,3,0,9,0.16508959,0.17121585,0.058409527,0.16590449,0.058997534,0.06052715,0.1686586,0.0571105,0.056100417,0.14936554
10,1,6,6,True,bee,bee,6,92,5.842205,4.0700493,0,6,3,8,1,0.17687258,0.17625502,0.14923209,0.17661335,0.1496874,0.14959465,0.17667077,0.14883469,0.17650317,0.166775
10,1,2,2,True,baby,baby,2,35,6.7629476,5.763209,1,6,9,3,0,0.08799112,0.09089377,0.07589355,0.08835627,0.07308586,0.07147659,0.09001341,0.07672982,0.06388489,0.08906469
10,1,8,8,True,bicycle,bicycle,8,48,7.5057807,4.8769307,8,7,2,4,5,0.105036184,0.10665553,0.14851183,0.105203465,0.14407629,0.13968828,0.10594945,0.15165935,0.16577165,0.109187365
10,1,1,1,True,aquarium_fish,aquarium_fish,1,93,6.898046,4.4041734,1,9,6,0,3,0.3194972,0.32114068,0.23548019,0.31938612,0.23795336,0.2408402,0.3202777,0.23280056,0.17485486,0.32048857
10,1,2,2,True,baby,baby,2,11,6.412966,5.2443957,1,6,9,3,0,0.19470374,0.19902955,0.157132,0.19488285,0.1538085,0.15146127,0.1973528,0.15758607,0.124989346,0.19595143
10,1,9,9,True,bottle,bottle,9,37,4.40211,2.5227787,8,7,2,4,5,0.2764854,0.2784273,0.3189845,0.27623773,0.3131088,0.3072177,0.2775349,0.32188573,0.33163452,0.28207034
10,1,7,7,True,beetle,beetle,7,92,2.8973525,2.2815654,1,6,9,3,0,0.082124874,0.08401099,0.08004258,0.08239447,0.07725829,0.07579701,0.0837079,0.080689155,0.07341371,0.08363008
10,1,9,9,True,bottle,bottle,9,16,6.26743,4.3033953,1,6,3,0,9,0.10921279,0.11578581,0.045717537,0.11007015,0.043080367,0.04155667,0.11322169,0.045865692,0.04955163,0.09885346
10,1,3,3,True,bear,bear,3,55,5.914201,2.9130614,2,4,7,5,9,0.25402716,0.24998704,0.30861938,0.25212187,0.3072147,0.30565658,0.2511604,0.30617565,0.23618326,0.27890182
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,7.502486,2.208584,5,4,9,0,2,0.1048574,0.0922487,0.10388311,0.10303347,0.11625358,0.12383561,0.096476905,0.099322565,0.06591586,0.11232465
10,1,4,4,True,beaver,beaver,4,55,7.36536,5.966943,7,2,4,5,8,0.17460883,0.17163032,0.28585485,0.17287345,0.28030282,0.27468416,0.17225967,0.2868746,0.24475114,0.20177217
10,1,0,0,True,apple,apple,0,57,7.8381953,4.0434337,0,9,3,6,1,0.11649701,0.11473314,0.0987525,0.11606889,0.10091618,0.10153956,0.115180716,0.09751343,0.08545945,0.11623665
10,1,0,0,True,apple,apple,0,57,8.234238,5.0292773,1,6,3,0,9,0.22312693,0.22841822,0.10272,0.2237541,0.10295245,0.10510797,0.22677687,0.10074504,0.0810226,0.20853654
10,1,3,3,True,bear,bear,3,72,4.9623494,2.3292205,2,7,4,5,9,0.13971935,0.14037213,0.20178495,0.13823473,0.19610982,0.1910517,0.13953501,0.20019652,0.08164682,0.17572002
10,1,8,8,True,bicycle,bicycle,8,48,8.191683,2.8923333,1,6,3,0,8,0.2291412,0.2355781,0.19275185,0.23030643,0.18816373,0.18345025,0.23301564,0.19616482,0.22151674,0.21837454
10,1,7,7,True,beetle,beetle,7,93,4.3020735,3.86067,9,6,1,0,3,0.16224268,0.16227224,0.118716255,0.16185533,0.119421944,0.12316482,0.16284737,0.115609586,0.077314146,0.16469212
10,1,0,0,True,apple,apple,0,57,7.742318,5.376665,1,6,3,0,9,0.06062425,0.061929263,0.02811345,0.060811836,0.028600235,0.028469667,0.06124503,0.027624303,0.036458455,0.053398103
10,1,5,5,True,bed,bed,5,25,6.7469983,4.4922423,1,6,3,0,9,0.22567761,0.23337345,0.12353887,0.2267837,0.12138049,0.12031541,0.23047999,0.12357009,0.11542554,0.21209896
10,1,1,29,False,dinosaur,aquarium_fish,29,1,4.48976,4.3760824,4,5,2,7,8,0.12306622,0.11833939,0.15575562,0.12142234,0.1568939,0.15632604,0.119592,0.1554915,0.13351874,0.1325178
10,1,6,80,False,squirrel,bee,80,34,3.2959526,3.281754,9,0,6,1,3,0.31692046,0.3157173,0.26323107,0.3157016,0.2644398,0.26854888,0.3165175,0.25833273,0.18149407,0.32656258
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,6.5704455,4.1167297,5,9,4,0,3,0.22294489,0.19294731,0.19802964,0.21728963,0.22695734,0.24698475,0.20283581,0.18367016,0.12744491,0.23166564
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,7.553443,4.31379,5,9,0,3,4,0.19590192,0.17339171,0.16950393,0.19126967,0.19023158,0.20558271,0.18119399,0.15800719,0.10497701,0.2032426
10,1,7,7,True,beetle,beetle,7,62,5.635929,2.224745,8,7,2,4,5,0.11496005,0.112830065,0.14993088,0.1143765,0.14853537,0.14712119,0.1136617,0.15053482,0.16248654,0.11823277
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,8.0322275,2.0928652,5,4,9,2,0,0.28944707,0.266273,0.29591233,0.28508794,0.31614247,0.3295976,0.2740803,0.28622416,0.21158496,0.30759606
10,1,0,0,True,apple,apple,0,57,6.934286,4.999993,9,3,0,6,1,0.13626361,0.1354077,0.10535894,0.13630795,0.10837293,0.11031945,0.13562036,0.1034506,0.06589804,0.14035584
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,7.38467,3.0421355,5,4,2,7,9,0.20517316,0.18665373,0.24999991,0.20044659,0.26435447,0.2712939,0.19189356,0.23871227,0.13123247,0.23653257
10,1,3,3,True,bear,bear,3,55,4.9210052,2.935486,8,7,2,4,5,0.30300155,0.30482176,0.3958913,0.30283943,0.38690493,0.3788463,0.30408427,0.40091568,0.4186578,0.31468546
10,1,4,4,True,beaver,beaver,4,63,7.1193852,4.2493515,7,2,4,5,8,0.094746836,0.09215583,0.13905334,0.09415308,0.13834877,0.13651203,0.09288472,0.13978846,0.13616683,0.1025039
10,1,8,8,True,bicycle,bicycle,8,40,8.941866,2.4512134,8,1,6,3,0,0.23719889,0.2434515,0.2092601,0.23813877,0.20480838,0.2001205,0.24064928,0.2121356,0.2442081,0.22669053
10,1,7,7,True,beetle,beetle,7,24,6.6715612,5.758686,0,3,9,6,1,0.1893196,0.18388747,0.1327012,0.18867,0.14112854,0.14746214,0.1856509,0.12955736,0.10102371,0.18740594
10,1,7,7,True,beetle,beetle,7,79,6.5546904,3.5501995,1,6,0,3,9,0.21548826,0.2182894,0.1446556,0.21519801,0.14423713,0.14675763,0.21744178,0.14172609,0.10637478,0.21313544
10,1,0,0,True,apple,apple,0,57,7.6495457,4.891235,0,3,6,1,9,0.096125975,0.095607236,0.07272664,0.09600603,0.0740539,0.07454568,0.09576057,0.07207159,0.07302667,0.092180096
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,8.380395,2.934957,9,0,3,5,6,0.36178893,0.33842787,0.31339625,0.3575033,0.336978,0.35321313,0.34622738,0.30172953,0.2294356,0.37105858
10,1,6,6,True,bee,bee,6,82,7.7714076,4.520833,8,0,3,1,6,0.16968727,0.16929378,0.16647752,0.16933697,0.16595191,0.16456765,0.16923353,0.1668707,0.18161272,0.16646644
10,1,6,6,True,bee,bee,6,45,5.0504947,2.7266624,0,3,6,1,9,0.1524968,0.15042274,0.117687784,0.15152909,0.12015313,0.12262332,0.15110403,0.11492624,0.107806414,0.14889275
10,1,7,7,True,beetle,beetle,7,24,5.4938507,2.068765,9,0,3,6,5,0.14570843,0.14346142,0.14207752,0.14458515,0.14279185,0.14348958,0.14403044,0.1400378,0.13633469,0.1462344
10,1,6,6,True,bee,bee,6,92,8.603698,2.621073,1,6,3,0,9,0.13704294,0.1400816,0.09842026,0.13747522,0.097040966,0.09607674,0.13898149,0.09916228,0.11778177,0.12720615
10,1,9,9,True,bottle,bottle,9,16,7.076468,2.6173992,1,6,3,0,9,0.098993346,0.10222035,0.06567704,0.099364355,0.064606965,0.063307926,0.10082943,0.06552197,0.05550051,0.09625422
10,1,1,92,False,tulip,aquarium_fish,92,14,4.042192,3.3756456,8,0,3,5,6,0.14504632,0.13774171,0.13309267,0.14322959,0.13904853,0.14249858,0.14010467,0.12939207,0.1459767,0.13966817
10,1,2,2,True,baby,baby,2,11,8.187645,7.3864355,1,6,3,0,9,0.18802993,0.19277576,0.116612494,0.18863705,0.115127176,0.11420782,0.1910171,0.11631603,0.10297413,0.17961974
10,1,8,8,True,bicycle,bicycle,8,48,8.04206,2.774688,8,7,2,4,5,0.26103222,0.26310942,0.27868348,0.26118022,0.27472535,0.26972082,0.26204428,0.28159788,0.3105215,0.25826928
10,1,2,2,True,baby,baby,2,11,8.075948,6.3657427,1,6,3,0,9,0.30670547,0.3124656,0.23299484,0.30769092,0.22930154,0.2282488,0.31103247,0.2340312,0.22131188,0.2983982
10,1,9,9,True,bottle,bottle,9,16,4.167469,1.7808918,1,6,3,0,9,0.26525617,0.2694303,0.16964947,0.26631168,0.17146958,0.1726237,0.26779556,0.16921668,0.13958985,0.25768024
10,1,6,6,True,bee,bee,6,82,8.284247,1.8648603,1,6,0,3,9,0.24488394,0.24522334,0.1601324,0.24443771,0.16289698,0.16550735,0.24503186,0.15722118,0.1328192,0.23732737
10,1,3,72,False,seal,bear,72,3,6.304777,5.439042,9,6,0,1,3,0.29996765,0.299769,0.24803546,0.2996198,0.24933493,0.25256383,0.3003498,0.2450876,0.16807796,0.310165
10,1,2,11,False,boy,baby,11,35,6.8348017,6.828388,8,0,3,1,6,0.15897757,0.15866745,0.13562782,0.1587219,0.13634634,0.13618736,0.15860254,0.13561092,0.16211492,0.14957865
10,1,9,9,True,bottle,bottle,9,16,5.344794,3.764711,1,6,3,0,8,0.21291338,0.21847089,0.18939216,0.2133565,0.18515956,0.18052648,0.21598215,0.19092883,0.2110424,0.20557562
10,1,2,11,False,boy,baby,11,2,7.138474,6.294088,1,6,9,3,0,0.15301044,0.15741879,0.119980216,0.15336283,0.117571406,0.114393786,0.15528062,0.12057528,0.094674215,0.15347993
10,1,0,0,True,apple,apple,0,83,8.419085,4.3028116,0,3,6,1,9,0.118864186,0.11821199,0.08998685,0.11857272,0.091260165,0.092218496,0.118366614,0.08889054,0.08188024,0.115921
10,1,9,9,True,bottle,bottle,9,16,4.953188,2.6524537,1,6,3,0,9,0.22430049,0.22585689,0.18092631,0.22489567,0.1812634,0.18119802,0.22537982,0.182196,0.17377919,0.21976623
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,6.6753283,3.6499975,5,4,2,7,9,0.25320578,0.23144364,0.26876387,0.24802798,0.28596115,0.29642907,0.23819856,0.25935996,0.2471844,0.25805345
10,1,0,0,True,apple,apple,0,57,7.1425395,2.899256,1,3,6,0,9,0.04786479,0.048550174,0.0041846335,0.048222706,0.0063916417,0.007633926,0.048157815,0.0033744993,-0.011384181,0.04400312
10,1,3,3,True,bear,bear,3,51,6.0510077,1.6294771,8,7,2,4,5,0.19300032,0.19416095,0.30410558,0.19217435,0.29538438,0.2865344,0.19311294,0.3074906,0.3169455,0.20891817
10,1,8,8,True,bicycle,bicycle,8,48,8.081216,2.1933792,1,6,3,0,9,0.18006676,0.18392995,0.15083161,0.18052725,0.14842688,0.1456109,0.1821886,0.15204722,0.1709257,0.17174214
10,1,6,6,True,bee,bee,6,45,7.331285,1.1374189,2,7,4,5,9,0.057286967,0.05653449,0.07060576,0.05685438,0.069949746,0.06899195,0.05664374,0.07037035,0.05696202,0.062333714
10,1,9,9,True,bottle,bottle,9,16,6.3021936,5.3654823,1,6,3,0,9,0.28776357,0.2897221,0.22967465,0.2883545,0.23077324,0.23048182,0.2887908,0.23046996,0.2101546,0.2837992
10,1,2,11,False,boy,baby,11,2,7.5344276,6.6290727,1,6,3,9,0,0.37626487,0.38050437,0.34785163,0.3769428,0.34379315,0.33925718,0.37881047,0.35063905,0.33174524,0.37663838
10,1,3,3,True,bear,bear,3,21,6.905699,2.7340715,7,2,4,5,8,0.17776346,0.17675628,0.25762892,0.17644966,0.2527584,0.2464441,0.1763749,0.25908804,0.23411553,0.1956668
10,1,7,7,True,beetle,beetle,7,24,8.031171,2.3313036,9,0,3,5,6,0.16137636,0.15247762,0.14428636,0.16025196,0.153489,0.15985014,0.15547334,0.14193146,0.11958982,0.16400787
10,1,7,7,True,beetle,beetle,7,83,8.148462,2.329988,9,0,3,6,1,0.057894498,0.055854626,0.04577207,0.057092167,0.047487184,0.048967473,0.05648429,0.04364578,0.024278618,0.06017059
10,1,1,1,True,aquarium_fish,aquarium_fish,1,91,8.512514,3.8821414,5,4,2,9,7,0.20651673,0.16751291,0.23159035,0.1996575,0.2685332,0.28967857,0.17947675,0.21655996,0.15472406,0.2241983
10,1,8,48,False,motorcycle,bicycle,48,8,7.7026515,4.2313323,7,2,4,5,8,0.21808788,0.21703732,0.3076049,0.21714897,0.30217338,0.29695162,0.21725678,0.3094677,0.26600403,0.24275458
10,1,4,55,False,otter,beaver,55,93,3.3450184,3.1618993,5,4,2,7,8,0.16812831,0.15252668,0.30050927,0.16421054,0.3054006,0.30784413,0.15772277,0.29687187,0.28836322,0.1913682
10,1,1,1,True,aquarium_fish,aquarium_fish,1,33,4.8389125,1.8767536,6,1,3,0,9,0.20984367,0.21122752,0.13669139,0.21017556,0.13788974,0.1408568,0.21126938,0.13638738,0.14504454,0.19706523
10,1,1,1,True,aquarium_fish,aquarium_fish,1,26,8.024272,2.1190922,5,4,9,2,0,0.3092179,0.28890783,0.31002134,0.30562022,0.32788506,0.33958542,0.29570478,0.30244273,0.24665628,0.32222524
10,1,9,9,True,bottle,bottle,9,40,3.4191504,1.6629068,1,6,3,0,9,0.3926734,0.39384118,0.34388337,0.3927832,0.3450433,0.34379348,0.3928016,0.34361777,0.32143188,0.39131388
10,1,9,9,True,bottle,bottle,9,40,6.2041655,4.502901,9,0,3,6,1,0.28549448,0.2806345,0.21377753,0.2852303,0.22184087,0.22746602,0.2825773,0.2106197,0.15479945,0.28710306
10,1,0,0,True,apple,apple,0,83,8.101861,3.1162949,1,6,3,0,9,0.034523524,0.037398897,-0.010599447,0.035255775,-0.009801775,-0.009889334,0.036032602,-0.010565501,-0.008377065,0.02687158
10,1,5,5,True,bed,bed,5,25,7.0069265,2.7838418,1,6,3,0,9,0.18364948,0.18744837,0.0900066,0.18461975,0.09207144,0.093829215,0.18598416,0.089936845,0.0825302,0.17116573
10,1,2,11,False,boy,baby,11,2,4.9118505,3.4780283,1,6,3,0,9,0.17588481,0.18218583,0.121481955,0.17686237,0.118326336,0.11469677,0.17966054,0.123260066,0.14175595,0.16335161
10,1,2,2,True,baby,baby,2,11,7.232259,6.5644083,1,6,3,0,9,0.20168193,0.20604798,0.14489388,0.20188779,0.14172097,0.14142612,0.20489918,0.14412512,0.112188496,0.19985168
10,1,3,3,True,bear,bear,3,88,6.629338,2.6013005,8,7,2,4,5,0.25220883,0.25434157,0.40337327,0.25212702,0.3900207,0.37884665,0.25377813,0.4115121,0.4664674,0.26481843
10,1,5,5,True,bed,bed,5,25,6.973259,2.068792,1,6,3,0,9,0.23378286,0.23881014,0.1921907,0.23481584,0.18932387,0.1865892,0.23694262,0.19455098,0.20506632,0.22591452
10,1,5,5,True,bed,bed,5,84,5.8615117,3.3194418,1,6,3,0,9,0.31741413,0.31960016,0.25734985,0.3178736,0.25667953,0.25697786,0.31917566,0.25780737,0.25090408,0.31055
10,1,7,7,True,beetle,beetle,7,24,8.903489,3.9216352,0,3,6,1,9,0.28026187,0.2770708,0.19322501,0.27893507,0.19816595,0.20477402,0.27863634,0.18887366,0.1670071,0.2717522
