current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
9,1,4,4,True,beaver,beaver,4,50,4.142113,3.923228,7,2,4,5,9,0.20265418,0.20356204,0.32028767,0.2028362,0.3193886,0.31882083,0.20312153,0.32109016,0.21871848,0.24021195
9,1,7,7,True,beetle,beetle,7,26,3.4561656,2.8981402,7,2,4,5,9,0.15355018,0.15384254,0.16834262,0.15364884,0.16804343,0.16773841,0.15372162,0.16864458,0.14173469,0.16243184
9,1,6,6,True,bee,bee,6,82,9.354345,2.1319463,6,3,0,1,9,0.099061355,0.09898685,0.07438068,0.09908404,0.07413431,0.07395222,0.09909059,0.074505106,0.072469026,0.09769891
9,1,6,6,True,bee,bee,6,14,8.2959175,3.5832021,9,1,6,3,0,0.21580015,0.21603146,0.19398937,0.21586813,0.19369999,0.19327426,0.21589382,0.1943606,0.17370494,0.22017011
9,1,2,2,True,baby,baby,2,11,4.842369,3.3809698,1,0,6,3,9,0.17242676,0.17249438,0.093452156,0.17232801,0.09316074,0.09291085,0.172345,0.09341411,0.08438571,0.16894914
9,1,0,0,True,apple,apple,0,57,7.9375825,3.0948231,0,3,6,1,9,0.06536801,0.06496694,0.022088107,0.06527503,0.02229229,0.022469746,0.06517532,0.021759845,0.028908473,0.059972867
9,1,0,0,True,apple,apple,0,57,7.891735,5.046799,0,3,6,1,9,0.13059169,0.13038257,0.07616792,0.1305863,0.07621743,0.07635438,0.13055667,0.07592569,0.0803983,0.12531368
9,1,4,4,True,beaver,beaver,4,74,6.994737,5.346781,7,2,4,5,9,0.19278048,0.19371645,0.3000191,0.19293198,0.29966572,0.29944998,0.19315684,0.30040437,0.17863904,0.23537739
9,1,6,6,True,bee,bee,6,50,8.246109,1.1975316,9,7,2,4,5,0.1557382,0.1563342,0.15822025,0.15576142,0.15799753,0.15757115,0.15583919,0.15838708,0.12940417,0.16463064
9,1,1,1,True,aquarium_fish,aquarium_fish,1,44,4.5958953,3.5818481,9,1,3,6,0,0.10767456,0.10799325,0.09681474,0.107823454,0.09646932,0.09596165,0.107804045,0.0975694,0.057652768,0.11758129
9,1,6,6,True,bee,bee,6,82,7.9105663,2.3774548,9,0,1,3,6,0.1974718,0.19746248,0.16986318,0.19745836,0.16977115,0.16945997,0.19742489,0.16984747,0.16324161,0.19755554
9,1,7,7,True,beetle,beetle,7,77,4.8730536,2.6721902,9,1,7,6,3,0.11970066,0.12010076,0.11969793,0.11977607,0.11947696,0.11923132,0.11982558,0.119984716,0.081299566,0.13066666
9,1,8,8,True,bicycle,bicycle,8,48,7.8692565,2.3555882,0,3,6,1,9,0.23035553,0.23020831,0.15774204,0.23030925,0.15746285,0.1571813,0.23030202,0.15778859,0.14699234,0.22794332
9,1,2,57,False,pear,baby,57,2,5.0122004,3.9734197,1,6,0,3,9,0.14961486,0.1498848,0.0816351,0.14960334,0.081149235,0.08082775,0.14968434,0.081832096,0.06650852,0.14860415
9,1,7,26,False,crab,beetle,26,79,5.185034,4.9040275,9,1,6,3,0,0.17557013,0.17573681,0.16840443,0.1756734,0.16792154,0.16746172,0.17572965,0.16903524,0.14636512,0.18123138
9,1,5,65,False,rabbit,bed,65,5,3.97332,3.0939307,1,0,3,6,9,0.17679073,0.17683767,0.077881314,0.17673549,0.077687845,0.07755292,0.17668098,0.07792391,0.083386526,0.16803089
9,1,9,9,True,bottle,bottle,9,40,6.389325,2.3817363,1,6,0,3,9,0.16768235,0.16786785,0.088738434,0.16767657,0.08831815,0.08811699,0.1677227,0.08879548,0.07962006,0.16442186
9,1,7,7,True,beetle,beetle,7,6,4.3276224,4.0953326,1,6,3,0,9,0.18986563,0.19003001,0.1658653,0.18988572,0.16554566,0.16513988,0.18995035,0.16590765,0.16900054,0.18766277
9,1,7,7,True,beetle,beetle,7,24,6.524954,6.0380774,7,2,4,5,9,0.17579627,0.1760315,0.19190696,0.1758987,0.1916327,0.19139011,0.17597283,0.1922107,0.16942596,0.1836839
9,1,0,0,True,apple,apple,0,57,8.140629,2.850886,0,3,6,1,9,0.06566651,0.06520552,0.02168461,0.0656098,0.021759603,0.021900132,0.06554262,0.021479648,0.022831365,0.061591525
9,1,6,6,True,bee,bee,6,54,9.333988,1.8878387,8,1,7,2,6,0.1277626,0.12805477,0.12777072,0.12776206,0.127711,0.12762614,0.12776394,0.12791952,0.13530195,0.12664741
9,1,3,3,True,bear,bear,3,43,6.3612003,5.503506,9,1,6,3,0,0.15544355,0.15590113,0.14986339,0.15546976,0.14953193,0.14914984,0.15555401,0.15008734,0.08721085,0.17239295
9,1,6,6,True,bee,bee,6,54,7.796432,3.1799848,9,1,6,3,0,0.09006193,0.0903173,0.07793417,0.09008129,0.077912614,0.077889465,0.09008923,0.077921875,0.06276101,0.09375775
9,1,3,3,True,bear,bear,3,42,5.8464584,2.9114234,9,1,6,3,0,0.19636534,0.1967168,0.19126219,0.19642091,0.19065677,0.190204,0.19655834,0.19178852,0.11728239,0.21640484
9,1,2,11,False,boy,baby,11,2,6.070628,5.571022,7,2,4,5,8,0.15968944,0.16039018,0.19846554,0.1597366,0.1980063,0.19762444,0.1599024,0.19866201,0.18955927,0.1663427
9,1,8,48,False,motorcycle,bicycle,48,8,6.15557,6.0627546,8,7,2,5,4,0.08251784,0.08282199,0.16013387,0.08257102,0.15993512,0.15998584,0.082665436,0.16021013,0.17416304,0.0856468
9,1,2,35,False,girl,baby,35,11,2.7800999,2.507018,7,2,4,5,8,0.17322122,0.17407563,0.2949792,0.17332093,0.29447487,0.29411083,0.17356433,0.29529938,0.27290753,0.19007878
9,1,5,5,True,bed,bed,5,25,5.6349196,2.8046055,0,3,6,1,9,0.2993489,0.29916975,0.26972052,0.29927617,0.26988506,0.26973107,0.29919207,0.26966012,0.2798582,0.2952758
9,1,9,9,True,bottle,bottle,9,16,5.113477,3.9117587,0,1,6,3,9,0.47193396,0.47186542,0.3601022,0.471864,0.36003467,0.35989153,0.47186482,0.3598015,0.33602086,0.47108537
9,1,7,7,True,beetle,beetle,7,24,7.4900117,3.0027854,9,1,6,3,0,0.091641076,0.09218362,0.086040676,0.0919368,0.08522659,0.08470753,0.092107646,0.08719277,0.046236847,0.10201226
9,1,5,5,True,bed,bed,5,25,6.379044,5.1578784,0,3,6,1,9,0.18277022,0.18231803,0.088268846,0.18265541,0.08815857,0.08790834,0.18254356,0.08826442,0.07687768,0.17823185
9,1,2,11,False,boy,baby,11,35,7.94822,7.733107,9,1,6,0,3,0.22123426,0.22144508,0.193907,0.22118068,0.1936245,0.19340836,0.22128023,0.1937792,0.17184159,0.2258925
9,1,6,82,False,sunflower,bee,82,6,6.550925,5.86203,9,3,0,6,1,0.14256611,0.14238273,0.11607461,0.14259209,0.11622036,0.11623409,0.14252712,0.11598699,0.07448881,0.1518894
9,1,0,0,True,apple,apple,0,83,8.38139,3.0075626,0,3,6,1,9,0.25535598,0.2548467,0.16688779,0.2552906,0.1668133,0.16674075,0.25522304,0.16682212,0.1551074,0.25168183
9,1,8,8,True,bicycle,bicycle,8,48,8.040129,3.520882,7,2,4,5,8,0.08883161,0.089537255,0.22333473,0.088926576,0.22287452,0.22277102,0.08914174,0.22358546,0.21606062,0.10254531
9,1,4,4,True,beaver,beaver,4,55,7.7591295,5.8156857,7,2,4,5,8,0.101432644,0.10190735,0.18787254,0.101553164,0.18715142,0.18674667,0.10171517,0.188748,0.12734492,0.12494055
9,1,0,0,True,apple,apple,0,57,7.4473414,3.4861426,0,3,6,1,9,0.118312575,0.1181902,0.07874073,0.11826557,0.07887996,0.07891533,0.11824037,0.07828073,0.08157643,0.11471006
9,1,3,3,True,bear,bear,3,21,6.581131,3.3294272,7,2,4,5,8,0.115015194,0.11556828,0.19731079,0.115047686,0.19698729,0.19683297,0.115185715,0.19739917,0.14691404,0.13590641
9,1,2,11,False,boy,baby,11,35,5.4296794,5.357096,9,1,6,3,0,0.28316808,0.2833669,0.25332597,0.2831776,0.25319785,0.25279954,0.28318638,0.25346127,0.22754087,0.2888015
9,1,8,8,True,bicycle,bicycle,8,78,4.813965,3.5310986,0,3,9,1,6,0.17216766,0.17208178,0.08925219,0.17211221,0.08924351,0.089013256,0.17207313,0.08890357,0.0662693,0.17210692
9,1,6,6,True,bee,bee,6,18,4.678943,2.8813863,7,2,4,5,9,0.1642659,0.1645938,0.1747171,0.16432954,0.17449196,0.17423752,0.16440262,0.17477943,0.14283203,0.17423649
9,1,2,2,True,baby,baby,2,35,6.4824204,5.355799,9,1,0,3,6,0.08727362,0.08739071,0.079781465,0.08724129,0.080048084,0.08022879,0.087215014,0.079460345,0.07873802,0.08762524
9,1,8,8,True,bicycle,bicycle,8,48,6.559942,4.925196,7,2,5,4,8,0.0873431,0.08769228,0.1718122,0.08739437,0.17152493,0.17166747,0.0875624,0.17187956,0.16464841,0.09680329
9,1,1,1,True,aquarium_fish,aquarium_fish,1,75,6.322753,3.750384,0,3,6,1,9,0.33689347,0.3366062,0.20497894,0.33683056,0.20448409,0.20407915,0.3368195,0.20508361,0.18953624,0.33102065
9,1,2,2,True,baby,baby,2,11,5.9263883,4.7349653,9,4,5,2,7,0.15410185,0.15446714,0.161547,0.1541137,0.16165578,0.16162312,0.15418227,0.1613867,0.13257638,0.16350852
9,1,9,9,True,bottle,bottle,9,37,4.1434937,2.0498514,7,2,4,5,8,0.2873005,0.28773358,0.3458462,0.2873658,0.34545752,0.3452422,0.28748652,0.34619838,0.32457292,0.29916635
9,1,7,7,True,beetle,beetle,7,6,3.0554233,2.4532275,9,1,6,3,0,0.07562461,0.07586566,0.06906762,0.075632155,0.06896086,0.068922594,0.07570023,0.06894556,0.062234093,0.077448145
9,1,9,9,True,bottle,bottle,9,16,5.983075,4.1129756,0,3,6,1,9,0.123050764,0.12288878,0.06500654,0.122933805,0.06475067,0.0645246,0.122912645,0.06487968,0.057494402,0.12057011
9,1,3,3,True,bear,bear,3,55,6.1448984,3.0697722,9,7,2,4,5,0.20446193,0.20494373,0.21506165,0.20454758,0.2142751,0.21359067,0.20467754,0.21603484,0.1781788,0.2161028
9,1,1,1,True,aquarium_fish,aquarium_fish,1,45,7.1202655,2.083882,9,3,6,0,1,0.09619549,0.09616482,0.06466156,0.096225075,0.064680904,0.06472589,0.09622166,0.06467956,0.048508167,0.09845405
9,1,4,4,True,beaver,beaver,4,55,7.370031,5.7437334,7,2,4,5,8,0.16567653,0.16626285,0.2711169,0.16572914,0.27080682,0.27051502,0.16587274,0.2713867,0.20319283,0.19336498
9,1,0,0,True,apple,apple,0,57,7.8075438,3.892797,3,0,6,9,1,0.11536523,0.11517078,0.09228624,0.11537838,0.09238057,0.092523485,0.11534398,0.09215988,0.08650109,0.11534142
9,1,0,0,True,apple,apple,0,57,8.349509,4.7023582,9,6,1,0,3,0.1904741,0.19050197,0.112404495,0.19046482,0.11193947,0.11165681,0.19052044,0.11258751,0.07637571,0.19422759
9,1,3,3,True,bear,bear,3,72,5.0882955,2.6390634,9,1,6,3,0,0.13408972,0.13431837,0.11141352,0.13412213,0.111003034,0.110587135,0.13415374,0.11187888,0.082396254,0.14043564
9,1,8,8,True,bicycle,bicycle,8,48,8.830797,2.6058857,9,2,7,4,1,0.23660927,0.23682047,0.23713912,0.23658364,0.23683794,0.23673655,0.23669852,0.23698471,0.23530287,0.23821753
9,1,7,7,True,beetle,beetle,7,24,4.1936407,3.215019,6,1,3,0,9,0.13898231,0.13913539,0.058153886,0.13910174,0.057416175,0.05703531,0.13919415,0.058982022,0.039558124,0.13765478
9,1,0,0,True,apple,apple,0,57,7.6097484,4.73807,0,3,6,1,9,0.08123433,0.081054986,0.054781087,0.08120315,0.05503144,0.055339657,0.08116745,0.054365,0.049188644,0.08085248
9,1,5,5,True,bed,bed,5,25,6.4678235,4.1104183,0,3,6,1,9,0.22315662,0.22300151,0.13753045,0.22310632,0.13748583,0.13727026,0.2230144,0.13758741,0.13122681,0.21859851
9,1,1,29,False,dinosaur,aquarium_fish,29,1,4.311161,4.20259,7,2,5,4,9,0.091911964,0.09208539,0.16044085,0.091935635,0.16034788,0.16038404,0.09201217,0.16049391,0.10213544,0.1134569
9,1,6,80,False,squirrel,bee,80,55,3.7345526,3.3630447,9,1,6,3,0,0.23949206,0.23987605,0.19700734,0.23963661,0.19579943,0.19477862,0.23979083,0.19828488,0.14240053,0.25092262
9,1,1,1,True,aquarium_fish,aquarium_fish,1,32,6.1923184,2.6054292,9,1,6,3,0,0.1540809,0.15442081,0.1305714,0.1541885,0.13027632,0.1300289,0.15424187,0.13093995,0.11071432,0.15829124
9,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.315082,1.9350082,9,6,3,1,0,0.12181316,0.12200033,0.09738791,0.1220063,0.09655908,0.09619709,0.12213709,0.09832412,0.07118822,0.1269318
9,1,7,7,True,beetle,beetle,7,62,5.994288,2.9333873,2,7,5,4,9,0.12000441,0.12029854,0.14427042,0.12001643,0.14411896,0.14412881,0.120082095,0.14421356,0.12708437,0.12727407
9,1,1,1,True,aquarium_fish,aquarium_fish,1,10,8.42261,1.9177097,9,1,6,3,0,0.25620344,0.2564901,0.22798154,0.25632757,0.2274217,0.22716126,0.25645322,0.22857548,0.20037462,0.26236477
9,1,0,0,True,apple,apple,0,57,6.6521416,4.6558347,0,3,6,1,9,0.1468475,0.146366,0.06562319,0.14679539,0.06536424,0.06522846,0.14674754,0.06582551,0.051264808,0.14392519
9,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.372556,2.3907044,9,1,6,3,0,0.16889115,0.16923037,0.15707758,0.16911042,0.15668811,0.15649469,0.16916496,0.15787521,0.121511005,0.17823415
9,1,3,3,True,bear,bear,3,4,4.6957073,3.2820919,7,2,4,5,9,0.29638746,0.29697892,0.40058315,0.2964505,0.4001391,0.40008277,0.29668286,0.4007603,0.32184526,0.32727012
9,1,4,4,True,beaver,beaver,4,63,7.409823,4.3507395,7,2,4,5,9,0.07518142,0.07564718,0.12829815,0.075215206,0.127936,0.12782599,0.07535061,0.12843268,0.07553138,0.09412134
9,1,8,8,True,bicycle,bicycle,8,48,8.8779955,2.190013,2,7,4,5,9,0.23428409,0.23447105,0.2525025,0.23426783,0.2523454,0.25227574,0.23432982,0.25239107,0.22707875,0.24356234
9,1,7,7,True,beetle,beetle,7,24,7.1515756,6.455513,6,1,3,0,9,0.18045594,0.18056677,0.14177504,0.18051401,0.14133207,0.14110161,0.18059132,0.14213471,0.13815501,0.17872311
9,1,7,7,True,beetle,beetle,7,79,6.51229,5.648517,9,6,3,1,0,0.19724682,0.19731528,0.12136173,0.19737895,0.12075089,0.11999964,0.1973974,0.122150734,0.088659614,0.20000157
9,1,0,0,True,apple,apple,0,57,7.568191,4.166735,0,3,6,1,9,0.09945417,0.09925542,0.08250929,0.09944932,0.08272185,0.083007336,0.09942078,0.08213981,0.08590191,0.09746067
9,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.433708,2.4935994,9,1,6,3,0,0.33008906,0.33044457,0.25945315,0.3302549,0.25874898,0.25804567,0.33033043,0.26027033,0.22589447,0.3344896
9,1,6,6,True,bee,bee,6,82,7.392808,4.663819,9,3,0,6,1,0.20386435,0.20377527,0.19536485,0.20388463,0.19549865,0.19543463,0.20380555,0.1954154,0.18256909,0.20732465
9,1,6,6,True,bee,bee,6,45,5.377398,2.4324954,9,1,6,3,0,0.15304656,0.15335408,0.11132749,0.15311942,0.11086476,0.11048835,0.15316331,0.11187203,0.09733083,0.15414247
9,1,7,7,True,beetle,beetle,7,26,5.582453,2.0393221,7,2,4,5,9,0.13539395,0.13580418,0.14475031,0.13553561,0.14439052,0.14431047,0.1356348,0.14516334,0.12540068,0.14203677
9,1,6,6,True,bee,bee,6,70,8.686785,2.3192792,9,1,0,3,6,0.13643153,0.13649085,0.12130032,0.1364064,0.12122441,0.1212203,0.13640217,0.12122704,0.11377875,0.13781817
9,1,9,9,True,bottle,bottle,9,16,7.4098883,2.1968327,0,6,1,3,9,0.099977635,0.09992426,0.068238504,0.09991456,0.06810176,0.06818906,0.09995363,0.067971215,0.06887199,0.097668506
9,1,1,14,False,butterfly,aquarium_fish,14,83,3.295846,3.149986,7,4,5,2,9,0.11884282,0.11930187,0.14827478,0.11901192,0.14839634,0.14835581,0.11903087,0.14841653,0.11481717,0.13108931
9,1,2,2,True,baby,baby,2,11,7.9735513,7.11107,9,1,6,0,3,0.15885654,0.1590428,0.117077924,0.1588407,0.11680731,0.11660761,0.15889435,0.11714357,0.0897556,0.16334757
9,1,8,8,True,bicycle,bicycle,8,48,7.999451,2.911798,2,7,4,5,8,0.24889675,0.24936426,0.32328823,0.24894284,0.3230716,0.32304928,0.24909902,0.32326287,0.3145768,0.25868124
9,1,2,2,True,baby,baby,2,11,7.8196473,6.009728,9,6,1,0,3,0.3075694,0.3075699,0.2423002,0.30754444,0.24190387,0.24148706,0.30759668,0.24242115,0.21520601,0.3103502
9,1,9,9,True,bottle,bottle,9,16,4.23195,1.659622,0,1,3,6,9,0.3116317,0.3116181,0.17289531,0.31154132,0.17270824,0.17247404,0.31152973,0.17265956,0.16518101,0.30362192
9,1,6,6,True,bee,bee,6,14,8.4317,2.0640497,9,1,6,3,0,0.24209423,0.24224612,0.15832359,0.24215819,0.15792097,0.15737493,0.24216683,0.15877493,0.13405426,0.2425243
9,1,3,72,False,seal,bear,72,3,5.940372,5.7255445,1,6,0,3,9,0.28185955,0.28209755,0.18586825,0.28183305,0.18515076,0.1845022,0.28188333,0.18648645,0.1690601,0.27955106
9,1,2,11,False,boy,baby,11,2,6.6786823,6.0942945,7,2,4,5,9,0.1468243,0.14718993,0.15573323,0.14688006,0.15559153,0.15546967,0.14696458,0.15576217,0.13918343,0.15280098
9,1,9,9,True,bottle,bottle,9,16,5.703956,3.1680427,9,1,6,0,3,0.22123355,0.22134617,0.20767875,0.22121213,0.20756985,0.20740427,0.22124416,0.20751598,0.20104276,0.22288388
9,1,2,11,False,boy,baby,11,2,6.897018,5.9609685,9,1,6,0,3,0.12547675,0.1257312,0.11293563,0.12547034,0.1128745,0.11280823,0.12551863,0.11289926,0.09042482,0.13118029
9,1,0,0,True,apple,apple,0,83,7.788866,3.7886758,9,6,3,0,1,0.12354016,0.12353394,0.09939636,0.1235766,0.09949545,0.09964994,0.12360577,0.099112086,0.08396688,0.12620693
9,1,9,9,True,bottle,bottle,9,16,5.0632744,2.3884816,1,0,6,3,9,0.24480538,0.24495322,0.2190305,0.24475043,0.21912685,0.21910861,0.24479005,0.21856028,0.21812052,0.24430132
9,1,1,1,True,aquarium_fish,aquarium_fish,1,64,5.4753256,4.9100633,7,2,4,5,9,0.18960762,0.1903666,0.23666772,0.18984415,0.23617509,0.23586492,0.18997826,0.23746553,0.18127291,0.20948759
9,1,0,0,True,apple,apple,0,57,6.607759,2.4736333,0,3,6,1,9,0.052887883,0.052456725,0.007695308,0.05283316,0.0077715907,0.007909842,0.052770823,0.007482033,0.0054791784,0.04958029
9,1,3,3,True,bear,bear,3,21,6.140466,1.8229799,7,2,4,5,8,0.17278366,0.173588,0.29065612,0.17293784,0.29012436,0.29002795,0.17317551,0.29106733,0.23191993,0.19915463
9,1,8,8,True,bicycle,bicycle,8,48,8.289357,2.2386894,7,2,4,5,9,0.15618464,0.15660837,0.16586626,0.15620187,0.16551447,0.16526657,0.15630427,0.16596286,0.1560575,0.16051625
9,1,6,6,True,bee,bee,6,45,7.0898094,1.2325748,5,4,2,7,8,0.06330961,0.06355728,0.085715204,0.06329214,0.08598865,0.08604329,0.06329605,0.085342064,0.07977878,0.0673002
9,1,9,9,True,bottle,bottle,9,16,6.813195,5.7363696,0,3,6,1,9,0.31290016,0.31268805,0.24612726,0.31278914,0.24617246,0.24617189,0.3127551,0.24574561,0.23424116,0.31180593
9,1,2,11,False,boy,baby,11,2,7.189592,6.210266,9,4,5,2,7,0.37658665,0.37685382,0.38397673,0.3765984,0.38406315,0.38400525,0.37661037,0.38397574,0.35609582,0.38654032
9,1,3,3,True,bear,bear,3,21,7.2946496,3.322448,7,2,5,4,9,0.17007552,0.17064686,0.27963135,0.17019984,0.27939594,0.27954692,0.17035022,0.2798625,0.17966384,0.20681325
9,1,7,7,True,beetle,beetle,7,24,8.108479,2.8013892,9,6,1,3,0,0.14608474,0.14619486,0.14540473,0.14616941,0.14536299,0.14552076,0.1462231,0.14548677,0.13512823,0.14956993
9,1,7,7,True,beetle,beetle,7,83,7.826264,2.1187217,9,1,6,3,0,0.04128369,0.041736208,0.02882693,0.041468885,0.02869007,0.028564837,0.041520976,0.029190741,0.010582892,0.045667537
9,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.484076,3.8686416,9,6,3,1,0,0.1539585,0.15404333,0.14486508,0.15405193,0.14447528,0.14420998,0.15409492,0.14542373,0.11288871,0.16224211
9,1,8,48,False,motorcycle,bicycle,48,8,7.34981,4.104965,7,2,4,5,8,0.20578426,0.20630188,0.2804296,0.2059056,0.27973348,0.27931643,0.20608981,0.28112286,0.26857096,0.21584447
9,1,4,55,False,otter,beaver,55,27,3.6591861,2.9375641,7,2,4,5,8,0.13407594,0.13487521,0.27436188,0.1342686,0.27384502,0.27361673,0.13445552,0.27500162,0.204505,0.1649882
9,1,1,1,True,aquarium_fish,aquarium_fish,1,14,4.9484887,2.1356685,9,6,0,3,1,0.21866772,0.21856008,0.16293718,0.21862225,0.16247779,0.16202044,0.21868812,0.16288672,0.13324954,0.22240867
9,1,1,1,True,aquarium_fish,aquarium_fish,1,26,8.328775,2.1394062,9,1,6,3,0,0.27603528,0.27622092,0.26836538,0.27608347,0.26808903,0.26782963,0.2761365,0.26873282,0.22030704,0.28938225
9,1,9,9,True,bottle,bottle,9,40,3.509086,1.4839733,9,1,3,0,6,0.4133946,0.41347557,0.3684374,0.41341916,0.36848265,0.36815378,0.413389,0.3684363,0.34809256,0.4168724
9,1,9,9,True,bottle,bottle,9,40,6.7152314,4.1160455,6,0,1,3,9,0.30628487,0.30625808,0.1971581,0.3062574,0.19660899,0.1961883,0.3062875,0.19747579,0.18967268,0.30026975
9,1,0,0,True,apple,apple,0,83,7.7927036,2.8182948,0,3,6,1,9,0.04453632,0.043945987,-0.0045238473,0.044437572,-0.004341174,-0.0041391337,0.04432536,-0.004839083,0.0069052298,0.037149012
9,1,5,5,True,bed,bed,5,25,6.976144,2.5865808,0,3,6,1,9,0.17319983,0.17300084,0.12916386,0.17313102,0.12918347,0.12905955,0.17307079,0.12915856,0.124007605,0.17136256
9,1,2,11,False,boy,baby,11,2,4.8155937,3.659743,9,1,6,0,3,0.15634125,0.15651791,0.14078547,0.15631387,0.14035182,0.13998985,0.15636854,0.14102279,0.11706802,0.16189767
9,1,2,2,True,baby,baby,2,11,6.1972885,5.284509,9,1,6,3,0,0.15205948,0.15239066,0.12418276,0.15206228,0.12384832,0.12370694,0.15217967,0.124304615,0.104724914,0.15580961
9,1,3,3,True,bear,bear,3,21,6.3772664,3.5464795,7,2,5,4,8,0.25631705,0.25717294,0.48303908,0.25644702,0.4826488,0.48268694,0.25677586,0.4831793,0.40295824,0.29753596
9,1,5,5,True,bed,bed,5,25,6.992288,2.0065172,8,5,4,2,7,0.23118828,0.23116389,0.24002898,0.23119532,0.24032913,0.24041358,0.23114154,0.23988673,0.25508252,0.2289083
9,1,5,5,True,bed,bed,5,84,5.9144616,3.4952288,0,3,6,1,9,0.3596579,0.35942578,0.29892513,0.35964242,0.29885125,0.2986601,0.35956973,0.29911852,0.29683083,0.35642347
9,1,7,7,True,beetle,beetle,7,24,8.567553,3.8860931,9,1,6,3,0,0.20984879,0.21019273,0.17423064,0.21003942,0.17368296,0.17313787,0.21013616,0.17487885,0.13487545,0.21809807
