current_task,eval_task,y_true,y_pred,correct,y_pred_str,y_true_str,top_1_pred,top_2_pred,top_1_value,top_2_value,selected_prompt_idx_0,selected_prompt_idx_1,selected_prompt_idx_2,selected_prompt_idx_3,selected_prompt_idx_4,similarity_0,similarity_1,similarity_2,similarity_3,similarity_4,similarity_5,similarity_6,similarity_7,similarity_8,similarity_9
5,1,8,8,True,bicycle,bicycle,8,48,7.112582,6.109422,8,6,3,1,0,0.16141324,0.16143073,0.1444304,0.16151549,0.14456564,0.14380732,0.16160834,0.14434937,0.19979985,0.08685473
5,1,1,1,True,aquarium_fish,aquarium_fish,1,45,4.9104257,2.303557,9,0,3,6,1,0.09735522,0.09724297,0.07740293,0.097249605,0.07674242,0.07734589,0.097247586,0.077624485,0.089615025,0.09863374
5,1,4,4,True,beaver,beaver,4,34,4.186649,3.274831,9,7,5,2,4,0.12746632,0.12718365,0.284786,0.1264467,0.2830211,0.2848081,0.12613842,0.285299,0.09324267,0.32957083
5,1,4,42,False,leopard,beaver,42,4,4.6104817,2.7098827,9,0,1,3,6,0.21992034,0.21967004,0.19849338,0.21947193,0.19670853,0.19859457,0.2192385,0.19918635,0.15557407,0.32258514
5,1,8,8,True,bicycle,bicycle,8,37,6.322891,3.4397304,8,1,3,6,0,0.2551932,0.2554056,0.21620326,0.2552784,0.21568201,0.21577016,0.25527686,0.2166327,0.272029,0.20288238
5,1,9,9,True,bottle,bottle,9,16,5.1754837,3.189288,1,6,3,0,8,0.3317722,0.33193102,0.23466004,0.33183098,0.23344082,0.23440304,0.33185372,0.23501612,0.32918978,0.26586613
5,1,4,4,True,beaver,beaver,4,33,4.523009,3.5339425,7,5,2,4,9,0.22239065,0.22209637,0.40581858,0.22143,0.40470865,0.4061022,0.22104274,0.40623328,0.22115964,0.39506635
5,1,7,7,True,beetle,beetle,7,26,3.5754106,2.1796985,9,1,0,3,6,0.1501588,0.15051083,0.14750029,0.14987037,0.14622146,0.14770246,0.14976266,0.14780039,0.14073923,0.17341077
5,1,6,6,True,bee,bee,6,45,9.302274,1.8529993,5,7,2,4,8,0.07649216,0.07631628,0.08227135,0.07612859,0.08157568,0.08250658,0.07610118,0.08232376,0.0812909,0.07812704
5,1,6,6,True,bee,bee,6,14,8.798742,3.1346464,0,1,3,6,8,0.21675146,0.21669112,0.18780285,0.21659447,0.18671983,0.18779469,0.21650827,0.18810186,0.21438675,0.20573011
5,1,2,2,True,baby,baby,2,11,4.6729555,3.432068,1,6,3,0,8,0.14686435,0.14736943,0.0772509,0.14700523,0.07683158,0.07754443,0.14709911,0.07719614,0.13730478,0.11158166
5,1,0,0,True,apple,apple,0,35,8.380316,2.1237767,6,1,3,0,8,0.04069546,0.040793307,0.012032852,0.04076063,0.012008712,0.0121518625,0.040814057,0.012061,0.034652688,0.028416334
5,1,0,0,True,apple,apple,0,10,8.1305275,2.3461382,6,0,3,1,8,0.10928447,0.10921807,0.06295325,0.109222926,0.062454723,0.06292059,0.10928561,0.06311248,0.10572267,0.08031025
5,1,4,4,True,beaver,beaver,4,42,7.124791,3.2151377,9,7,5,2,4,0.23036285,0.22977646,0.37725756,0.22949061,0.37589645,0.3773785,0.22919206,0.37777352,0.20899777,0.4053893
5,1,6,6,True,bee,bee,6,45,7.3324504,1.5594176,9,1,0,3,6,0.17492399,0.17522673,0.14944881,0.17476435,0.14830354,0.14961915,0.17472664,0.14951913,0.15852787,0.19134408
5,1,1,1,True,aquarium_fish,aquarium_fish,1,18,4.5533357,4.0287423,9,1,0,3,6,0.1331843,0.13346818,0.11580395,0.13278225,0.114170626,0.1159419,0.13266854,0.11617081,0.09654752,0.1905444
5,1,6,6,True,bee,bee,6,14,8.337812,1.169186,0,3,1,6,8,0.17484643,0.17463273,0.1315703,0.17463529,0.13056214,0.13163196,0.1745968,0.13188258,0.16892482,0.15561263
5,1,7,7,True,beetle,beetle,7,6,4.4805098,2.9044087,9,1,0,3,6,0.12031155,0.120393164,0.11376238,0.12009278,0.11281993,0.11390343,0.1200448,0.11404908,0.10206432,0.15299381
5,1,8,8,True,bicycle,bicycle,8,22,7.5839458,3.3089092,8,1,6,3,0,0.22631101,0.22661796,0.12699354,0.2264615,0.12604554,0.12673861,0.22654325,0.12725514,0.229199,0.14594539
5,1,2,2,True,baby,baby,2,11,3.8783493,2.8354857,1,6,3,0,8,0.14210105,0.1425337,0.07274069,0.14217503,0.07224642,0.072938256,0.1422729,0.072638586,0.12724991,0.11601616
5,1,7,26,False,crab,beetle,26,44,5.535131,4.540373,9,1,0,3,6,0.20783454,0.20820399,0.16877367,0.20745574,0.1669791,0.16876504,0.2073509,0.1690612,0.17648025,0.24180014
5,1,5,5,True,bed,bed,5,2,3.4752724,2.6607428,6,1,3,0,8,0.15140179,0.15169522,0.053687204,0.1516286,0.0531879,0.053503472,0.15176952,0.05399543,0.14701304,0.080314524
5,1,9,9,True,bottle,bottle,9,40,6.1817546,2.6317055,6,3,0,1,8,0.16573949,0.16572456,0.091878794,0.16576675,0.091082186,0.09184887,0.16588058,0.09211567,0.16240235,0.11350903
5,1,7,7,True,beetle,beetle,7,24,4.8078704,4.327703,1,0,6,3,9,0.20290378,0.20327622,0.14033763,0.20277326,0.13881716,0.14030337,0.20278849,0.14065862,0.1828969,0.19510993
5,1,7,24,False,cockroach,beetle,24,7,7.012158,6.9523997,9,1,0,3,6,0.20306452,0.2035079,0.17028706,0.20277072,0.1687615,0.17032655,0.20269306,0.17053044,0.17816612,0.23118162
5,1,0,0,True,apple,apple,0,10,8.47173,2.8878407,1,6,3,0,8,0.045003243,0.04518488,0.012057001,0.045051854,0.011979409,0.01220269,0.045103475,0.012060545,0.038472164,0.030605184
5,1,6,6,True,bee,bee,6,45,9.019066,1.3815565,8,0,3,1,6,0.12424506,0.12412291,0.10220876,0.12414695,0.101528004,0.10204951,0.12411283,0.10241305,0.13591053,0.09056355
5,1,3,3,True,bear,bear,3,43,5.7031307,4.5541883,9,5,2,4,7,0.16178472,0.16195221,0.2018699,0.16171181,0.20167382,0.20226756,0.16164804,0.20156449,0.15962972,0.20716698
5,1,6,6,True,bee,bee,6,45,7.624992,1.5607039,8,1,0,6,3,0.079839155,0.07989186,0.0616849,0.07980497,0.061110456,0.061571326,0.07981056,0.061835255,0.08110022,0.06539675
5,1,3,3,True,bear,bear,3,42,5.235712,2.149721,9,7,2,5,4,0.2027382,0.20294487,0.257419,0.20273693,0.25693414,0.25695476,0.20263721,0.25782543,0.19976193,0.2608638
5,1,2,2,True,baby,baby,2,11,6.736677,6.2577004,8,4,2,7,5,0.18454733,0.18480743,0.20107922,0.18462968,0.20131439,0.20100968,0.18456425,0.20103626,0.21814767,0.14937048
5,1,8,8,True,bicycle,bicycle,8,48,6.266932,5.1375875,8,4,7,2,5,0.09942782,0.099817604,0.11509219,0.09951191,0.11530934,0.1146551,0.09958862,0.11521074,0.1348878,0.0563488
5,1,2,35,False,girl,baby,35,11,3.6126382,3.385075,4,2,5,7,8,0.2164985,0.2165434,0.33317995,0.21647102,0.33405018,0.33315492,0.2163939,0.33285886,0.27363312,0.22746818
5,1,5,5,True,bed,bed,5,25,5.808754,3.0928588,8,1,6,3,0,0.26303574,0.26357156,0.1903662,0.26328778,0.18988861,0.19010432,0.26329646,0.19065952,0.2716746,0.19601795
5,1,9,9,True,bottle,bottle,9,16,4.608872,3.9880674,6,3,0,1,8,0.4444081,0.44408497,0.32246304,0.44442773,0.3211554,0.32230735,0.44454816,0.32290635,0.4430095,0.35898873
5,1,7,7,True,beetle,beetle,7,26,7.323339,3.7470047,9,1,0,3,6,0.12957385,0.1296055,0.09409983,0.12901722,0.09156753,0.093949735,0.12889795,0.094760984,0.07236852,0.2072568
5,1,5,5,True,bed,bed,5,25,6.710868,4.9361825,1,6,3,0,8,0.14808214,0.14853941,0.08247891,0.14819941,0.081711195,0.0822814,0.1482611,0.08278388,0.1362267,0.11712459
5,1,2,11,False,boy,baby,11,2,7.818996,7.5558467,8,1,6,3,0,0.23240922,0.23265205,0.18295576,0.23256317,0.18236989,0.1826799,0.23258051,0.18333404,0.23844282,0.1907807
5,1,6,6,True,bee,bee,6,14,5.316111,3.9805815,9,7,2,5,4,0.09514175,0.09538889,0.11895568,0.094993666,0.11839843,0.11876714,0.094937794,0.11932673,0.093372166,0.12416286
5,1,0,0,True,apple,apple,0,10,8.90254,2.547448,1,6,3,0,8,0.2344706,0.23470868,0.15296826,0.23459804,0.15249994,0.15292409,0.23469454,0.15314475,0.22905108,0.18374816
5,1,8,8,True,bicycle,bicycle,8,48,7.7357097,2.8521302,4,2,7,5,8,0.11727756,0.117522664,0.21384797,0.11722381,0.2143739,0.2133129,0.11718438,0.21384682,0.16802153,0.118882544
5,1,4,4,True,beaver,beaver,4,27,7.6865125,3.5238826,7,2,5,4,9,0.12228035,0.121933065,0.24312723,0.12184199,0.24266206,0.24305561,0.12170737,0.2434487,0.1277268,0.22348353
5,1,0,0,True,apple,apple,0,10,7.864961,2.5850744,1,0,3,6,9,0.092617616,0.09273465,0.05682285,0.09248044,0.056126505,0.05699981,0.09246221,0.056988835,0.081334904,0.08609074
5,1,3,3,True,bear,bear,3,21,6.3077207,2.5564108,7,2,4,5,9,0.12368628,0.1240273,0.23750213,0.12337429,0.2374416,0.23738354,0.12324222,0.23755185,0.14227866,0.19622415
5,1,2,2,True,baby,baby,2,35,5.461183,5.273801,1,3,6,0,8,0.3191522,0.31984007,0.25654104,0.319332,0.25569043,0.25624847,0.31926116,0.2570574,0.31421077,0.28886497
5,1,8,8,True,bicycle,bicycle,8,39,3.2500648,2.249928,1,3,6,0,9,0.1752781,0.17536727,0.07232569,0.17531815,0.07120978,0.072208144,0.17527856,0.073069245,0.13224794,0.16799156
5,1,6,18,False,caterpillar,bee,18,14,3.8617818,2.7850027,9,7,5,2,4,0.16868676,0.168308,0.17850815,0.16815512,0.17727198,0.17857976,0.16804165,0.17898063,0.16742337,0.18601844
5,1,2,2,True,baby,baby,2,35,6.7366,5.344795,8,1,6,3,0,0.08314659,0.08355111,0.068947375,0.08327214,0.06875634,0.068605356,0.08332772,0.06921849,0.087567836,0.06747746
5,1,8,8,True,bicycle,bicycle,8,48,7.395714,5.555188,4,7,2,5,8,0.12719168,0.12702885,0.17104818,0.12711371,0.17128268,0.17039643,0.12713364,0.17107019,0.16645913,0.10206265
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,6.6753764,2.2909844,6,3,1,0,8,0.31426775,0.31430018,0.1980035,0.3143378,0.19670872,0.19805251,0.314354,0.1984656,0.29309252,0.26340082
5,1,2,2,True,baby,baby,2,11,6.8227677,5.674134,8,1,6,3,0,0.18975323,0.19014034,0.16550839,0.189869,0.16524409,0.16518725,0.18992254,0.16574425,0.19443126,0.16899109
5,1,9,9,True,bottle,bottle,9,23,3.485233,2.6246037,4,2,5,7,8,0.2980909,0.2977198,0.36523908,0.29785627,0.36538446,0.3652201,0.2977724,0.36513272,0.34100148,0.29337913
5,1,7,7,True,beetle,beetle,7,6,3.1286278,2.2052896,8,0,3,1,6,0.07895864,0.078839265,0.07005309,0.078867145,0.06969478,0.07007362,0.07880811,0.07005296,0.08284391,0.06818897
5,1,9,9,True,bottle,bottle,9,16,6.244638,4.0511546,1,6,3,0,8,0.104812704,0.10491722,0.05352874,0.10481864,0.05294155,0.05351585,0.10486327,0.05366551,0.100355625,0.07226645
5,1,3,3,True,bear,bear,3,23,5.7256436,2.3733003,7,2,5,4,9,0.25056052,0.2504537,0.28254354,0.25043327,0.28202283,0.2824291,0.25037014,0.28275898,0.25813872,0.2739503
5,1,1,1,True,aquarium_fish,aquarium_fish,1,45,7.281835,1.482944,0,6,3,1,8,0.08786679,0.087625764,0.07081397,0.08772048,0.07048004,0.07094677,0.08772864,0.07093775,0.08758083,0.077858716
5,1,4,4,True,beaver,beaver,4,42,7.317351,3.7755237,7,2,5,4,9,0.18383738,0.1833031,0.32296973,0.18328044,0.32213813,0.32261702,0.18308282,0.3234768,0.19321817,0.29575902
5,1,0,0,True,apple,apple,0,10,7.9138827,1.4057883,8,1,0,6,3,0.10012455,0.10019395,0.08964049,0.1000301,0.089456245,0.0899059,0.10005013,0.08969065,0.102817394,0.09154695
5,1,0,0,True,apple,apple,0,26,7.7256947,2.14143,9,1,0,3,6,0.19500622,0.19525905,0.114554934,0.19497027,0.11323407,0.11458734,0.19489132,0.11504516,0.15321565,0.20694692
5,1,3,3,True,bear,bear,3,43,5.0142465,2.0248713,9,7,2,5,4,0.13433751,0.13453737,0.14708914,0.13444112,0.1468145,0.14690636,0.13444246,0.14730908,0.13342793,0.1507784
5,1,8,8,True,bicycle,bicycle,8,48,8.027286,2.5237465,8,1,6,3,0,0.23995608,0.24011351,0.20577085,0.24003114,0.20544374,0.20541136,0.24005531,0.20589386,0.26671457,0.174415
5,1,7,7,True,beetle,beetle,7,24,4.009486,3.0993855,0,6,3,1,9,0.15025002,0.15017709,0.07883985,0.15018933,0.07797962,0.07895,0.15019244,0.07899756,0.12054489,0.14703187
5,1,0,0,True,apple,apple,0,10,7.7844806,2.5112495,1,6,0,3,8,0.054494802,0.054567996,0.026508316,0.054493733,0.026435541,0.026520748,0.054529067,0.026663218,0.050316516,0.04046375
5,1,5,5,True,bed,bed,5,25,6.779211,4.9429255,1,6,3,0,8,0.20365298,0.20408782,0.11024826,0.20380498,0.1092372,0.10990179,0.20382696,0.11075052,0.19395092,0.1477117
5,1,1,1,True,aquarium_fish,aquarium_fish,1,29,4.5879335,4.1876254,9,7,5,2,4,0.107896335,0.107792884,0.18027794,0.107643016,0.18010776,0.18032427,0.10747031,0.18037494,0.103563674,0.18425314
5,1,6,4,False,beaver,bee,4,6,2.9724278,2.8125439,9,0,1,3,6,0.31058404,0.31040064,0.24033968,0.3101195,0.23779374,0.240162,0.30999643,0.24132504,0.23808406,0.3899449
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,6.1220794,3.232324,9,1,0,3,6,0.18300615,0.18306659,0.14223015,0.18274888,0.14084525,0.1424446,0.18270841,0.14256495,0.15517816,0.20630756
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.537399,2.1334052,9,1,0,3,6,0.15453656,0.15456532,0.10701655,0.154244,0.105375916,0.10707094,0.15416725,0.10746923,0.11605532,0.18993464
5,1,7,7,True,beetle,beetle,7,6,5.918462,1.927521,5,7,2,4,8,0.11833749,0.118203744,0.14681697,0.11806675,0.14657223,0.14701091,0.11806978,0.14695437,0.13321061,0.12303919
5,1,1,1,True,aquarium_fish,aquarium_fish,1,10,8.693972,2.0705702,1,0,3,6,8,0.26705524,0.26709625,0.22512904,0.2670084,0.22422263,0.22509228,0.2669631,0.22539493,0.2662151,0.24567063
5,1,0,0,True,apple,apple,0,10,6.7525945,2.8428223,1,0,3,6,8,0.12433618,0.124353245,0.08324377,0.12420283,0.08270535,0.083392754,0.12418912,0.08331832,0.11469683,0.11166613
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.100644,3.1577053,9,1,0,3,6,0.19294727,0.1930743,0.17702197,0.19278456,0.17580493,0.17662185,0.19270954,0.17757423,0.17936459,0.21377769
5,1,3,3,True,bear,bear,3,43,5.999402,3.9189734,4,5,2,7,9,0.30247638,0.30213636,0.50401706,0.3019027,0.50433975,0.5040719,0.30172682,0.5038387,0.3477889,0.41094047
5,1,4,4,True,beaver,beaver,4,27,7.299704,1.4701375,5,2,7,4,9,0.07762757,0.077112384,0.13839564,0.07729777,0.13824953,0.13858974,0.07725742,0.13839458,0.08288345,0.12376866
5,1,8,8,True,bicycle,bicycle,8,48,8.278717,2.07579,8,7,2,5,4,0.21970104,0.21998808,0.22230431,0.21971527,0.22213024,0.22227381,0.21962473,0.2224602,0.23577105,0.20351571
5,1,7,7,True,beetle,beetle,7,24,6.5420146,5.7951493,1,0,6,3,8,0.19757457,0.19816244,0.10443551,0.1975438,0.10320404,0.10453426,0.19755869,0.10462877,0.17343366,0.17041287
5,1,7,7,True,beetle,beetle,7,26,6.8327823,2.5572152,9,0,1,3,6,0.2399332,0.23983641,0.15348502,0.23950104,0.15137523,0.15371692,0.23940521,0.15408935,0.17331088,0.29173023
5,1,0,0,True,apple,apple,0,10,7.996968,1.5662125,8,1,0,6,3,0.082849085,0.08299603,0.07073851,0.08279446,0.07064149,0.07098391,0.08280438,0.07071791,0.08873837,0.06659433
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.47201,2.3924563,0,1,3,6,9,0.33692905,0.33690062,0.25557145,0.33680746,0.25407937,0.25561357,0.3366525,0.256123,0.30769473,0.33281687
5,1,6,6,True,bee,bee,6,14,5.7620654,3.1029692,8,5,7,2,4,0.17031018,0.17025578,0.1800145,0.17002812,0.17942975,0.18020445,0.16998798,0.18015788,0.18305357,0.16499901
5,1,6,6,True,bee,bee,6,45,4.697514,2.309135,1,0,6,3,9,0.1567308,0.15702389,0.11118449,0.15656598,0.11006028,0.1112939,0.15659055,0.11132267,0.14024214,0.15507865
5,1,7,7,True,beetle,beetle,7,24,5.8555837,1.9477785,9,7,5,2,4,0.13683683,0.13715109,0.14081989,0.13657738,0.14007588,0.14092608,0.13645466,0.14116412,0.12916118,0.16244023
5,1,6,6,True,bee,bee,6,45,8.825102,2.1469293,8,1,3,0,6,0.12803109,0.12848271,0.095787264,0.12807079,0.09510026,0.09578661,0.12801969,0.09597385,0.13013643,0.10426504
5,1,9,9,True,bottle,bottle,9,40,7.1882753,1.9267944,8,6,0,3,1,0.08638211,0.08624972,0.051012546,0.08635181,0.05056361,0.050969318,0.0864197,0.051154394,0.08659443,0.058032643
5,1,1,14,False,butterfly,aquarium_fish,14,33,3.6602833,2.8521552,9,7,5,2,4,0.11889789,0.11890713,0.13572796,0.11857574,0.13498291,0.13585193,0.11845828,0.13616484,0.11276304,0.1512334
5,1,2,2,True,baby,baby,2,11,8.380546,7.5978265,1,6,3,0,8,0.1854431,0.18593004,0.12563801,0.18565203,0.125544,0.12580147,0.18569618,0.1257267,0.18198109,0.14951378
5,1,8,8,True,bicycle,bicycle,8,48,7.824006,2.95658,8,4,7,2,5,0.28462216,0.28491315,0.29876423,0.28478658,0.2989838,0.29811934,0.28480285,0.29890987,0.34014004,0.21332934
5,1,2,2,True,baby,baby,2,11,7.8292794,6.5360875,8,1,6,3,0,0.32292724,0.32360172,0.23624314,0.32323354,0.23575522,0.23617221,0.32327062,0.23656121,0.32686195,0.25646505
5,1,9,9,True,bottle,bottle,9,16,4.1217003,1.6582261,6,3,0,1,8,0.27821308,0.27791485,0.14056453,0.2783376,0.13952044,0.14023061,0.2784774,0.14091448,0.26884162,0.18551347
5,1,6,6,True,bee,bee,6,14,7.62376,2.489602,1,3,0,6,9,0.23861866,0.23909979,0.14569631,0.23868771,0.14441437,0.14562462,0.23861383,0.14632694,0.21181972,0.21718082
5,1,3,3,True,bear,bear,3,23,5.576916,1.7666315,8,6,3,1,0,0.30660444,0.3070166,0.21310797,0.30702212,0.21296693,0.2129439,0.30714923,0.21336266,0.3096993,0.23250608
5,1,2,11,False,boy,baby,11,2,7.0518136,6.8534155,8,4,5,2,7,0.16633768,0.16642174,0.17358084,0.16635609,0.1738988,0.17376484,0.16640502,0.17352986,0.19012861,0.13936082
5,1,9,9,True,bottle,bottle,9,16,5.516815,3.9358475,8,6,3,0,1,0.21851268,0.21838337,0.21675318,0.21851698,0.21653448,0.21650282,0.21852611,0.21688145,0.24627422,0.17694816
5,1,2,11,False,boy,baby,11,2,7.8798037,6.779544,6,0,3,1,8,0.15871468,0.15863998,0.12964882,0.1587089,0.12930311,0.12941015,0.15872213,0.12997526,0.15401536,0.14864783
5,1,0,0,True,apple,apple,0,10,8.211561,2.1104672,9,0,1,3,6,0.1029748,0.10297045,0.085423976,0.10286493,0.0851169,0.08567566,0.10284047,0.08556808,0.097211204,0.103449464
5,1,9,9,True,bottle,bottle,9,16,4.8583956,2.7607484,8,1,6,3,0,0.22680902,0.22705308,0.15980613,0.22693129,0.15893443,0.15947892,0.22701019,0.1601907,0.22964703,0.17376497
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,7.3736773,2.9877799,9,7,5,2,4,0.21397966,0.21376897,0.25655705,0.21350607,0.25532007,0.25673318,0.21328883,0.25697926,0.20252347,0.28266105
5,1,0,0,True,apple,apple,0,10,7.3862796,2.0874705,1,6,3,0,9,0.027339553,0.027515348,-0.00021929853,0.02737009,-0.00022540707,-5.0575472e-05,0.027434038,-0.00020390283,0.019172871,0.01996516
5,1,3,3,True,bear,bear,3,43,6.258837,1.7002579,4,5,2,7,9,0.19554752,0.19550079,0.3706476,0.19506787,0.3710276,0.37093747,0.19491057,0.37022486,0.2313938,0.2939985
5,1,8,8,True,bicycle,bicycle,8,48,7.9200325,2.6197014,8,1,6,3,0,0.182167,0.18232986,0.1538411,0.18222307,0.15342852,0.15347752,0.18228672,0.15397519,0.2049163,0.12655003
5,1,6,6,True,bee,bee,6,45,7.4498734,1.2060539,9,1,0,3,6,0.06611889,0.06631275,0.061491013,0.06604627,0.060897052,0.06151913,0.06601438,0.061542526,0.06469487,0.06871804
5,1,9,9,True,bottle,bottle,9,16,6.6458006,4.8830066,6,3,1,0,8,0.2640214,0.2640498,0.20111397,0.26406634,0.20018613,0.20088384,0.26409313,0.20155525,0.26341262,0.22165057
5,1,2,11,False,boy,baby,11,2,6.9174514,6.166141,8,1,3,0,6,0.37945062,0.37954468,0.35156682,0.37945765,0.3507754,0.3512897,0.37940392,0.35199273,0.3979185,0.34007362
5,1,3,3,True,bear,bear,3,21,6.836084,2.560733,5,4,2,7,9,0.17940424,0.17926797,0.30179158,0.17900237,0.30187932,0.30192295,0.17883058,0.30175236,0.1925111,0.27070814
5,1,7,7,True,beetle,beetle,7,24,8.051138,2.5260344,1,0,6,3,8,0.1561129,0.15645471,0.11495529,0.1561003,0.11451873,0.11504662,0.15610087,0.115085624,0.15127708,0.13761039
5,1,7,7,True,beetle,beetle,7,26,8.066799,1.9762115,9,1,0,3,6,0.05241979,0.05260962,0.035599362,0.052146945,0.034377836,0.03571936,0.05212,0.03578806,0.03085407,0.08000541
5,1,1,1,True,aquarium_fish,aquarium_fish,1,32,8.174705,3.7668242,9,5,7,2,4,0.16251181,0.16225612,0.1730266,0.16222095,0.1724196,0.17330076,0.16212043,0.1732678,0.15332231,0.19668634
5,1,8,48,False,motorcycle,bicycle,48,8,7.439319,3.66347,4,7,2,5,8,0.2368939,0.2366815,0.33679423,0.23668332,0.3369369,0.33626848,0.23662703,0.3368254,0.2834729,0.2519877
5,1,4,27,False,crocodile,beaver,27,1,3.3637514,2.7044518,7,2,5,4,9,0.16215546,0.16188164,0.3106889,0.16139233,0.30962825,0.31063727,0.16115451,0.3111772,0.16623044,0.29216957
5,1,1,1,True,aquarium_fish,aquarium_fish,1,33,5.3146796,1.9218346,9,1,0,3,6,0.19599031,0.19612174,0.14424732,0.19573903,0.14276482,0.14420916,0.19562837,0.14488114,0.16581419,0.21257359
5,1,1,1,True,aquarium_fish,aquarium_fish,1,26,8.520136,2.162108,9,0,1,3,6,0.28808096,0.28798246,0.27381495,0.28789687,0.27291635,0.2739165,0.28781933,0.27415308,0.28068507,0.3035919
5,1,9,9,True,bottle,bottle,9,40,3.6567307,1.7772373,8,1,3,0,6,0.39753544,0.39774066,0.3257691,0.39754623,0.32447857,0.32557672,0.3974957,0.32622722,0.4006817,0.34699267
5,1,9,9,True,bottle,bottle,9,40,5.818086,4.3007145,6,1,3,0,8,0.30940276,0.3096725,0.16034353,0.30964047,0.15940674,0.16017881,0.3097798,0.16057882,0.30542615,0.20024359
5,1,0,0,True,apple,apple,0,10,8.414807,1.8326994,1,6,3,0,8,0.021644557,0.021856524,-0.0107199885,0.0216773,-0.010745294,-0.010517281,0.021743132,-0.010826011,0.015641974,0.005385448
5,1,5,5,True,bed,bed,5,25,7.0916777,2.8747852,8,1,6,3,0,0.13763672,0.13824247,0.108288825,0.13778834,0.108021975,0.10832359,0.13785453,0.108321406,0.13893932,0.116964795
5,1,2,11,False,boy,baby,11,2,4.5868325,3.535832,8,1,6,3,0,0.17107905,0.17150058,0.16346703,0.17116627,0.16323377,0.1633283,0.17117746,0.1636399,0.18746269,0.14402807
5,1,2,2,True,baby,baby,2,11,6.6229568,5.6797156,1,6,3,0,8,0.17988186,0.18037671,0.13216616,0.17999479,0.13142928,0.13183473,0.18001702,0.13255289,0.17010632,0.16415073
5,1,3,3,True,bear,bear,3,21,6.096698,3.7580059,4,5,2,7,9,0.2740136,0.27376097,0.50143206,0.273484,0.50210947,0.50160235,0.2732825,0.50109804,0.3362207,0.37517977
5,1,5,5,True,bed,bed,5,25,7.0364475,2.26991,8,1,3,6,0,0.21567231,0.2159277,0.19346772,0.21583754,0.19318868,0.19317473,0.2158151,0.19376215,0.23434684,0.17260535
5,1,5,5,True,bed,bed,5,25,6.046593,2.6677334,8,1,3,6,0,0.32601005,0.3263558,0.24953352,0.3261785,0.24869274,0.2491041,0.32616675,0.24991095,0.3340625,0.2598991
